tiempo,voltaje
2.1,0.004
2.12,-0.008
2.14,0.004
2.16,-0.01
2.18,-0.018000000000000002
2.2,0.0
2.22,0.016
2.24,0.01
2.26,-0.002
2.28,-0.032
2.3,0.012
2.32,0.013999999999999999
2.34,0.01
2.36,0.008
2.38,-0.02
2.4,-0.006
2.42,-0.008
2.44,0.012
2.46,0.016
2.48,-0.02
2.5,0.044000000000000004
2.52,0.004
2.54,0.012
2.56,0.027999999999999997
2.58,-0.004
2.6,0.004
2.62,0.022000000000000002
2.64,0.036000000000000004
2.66,-0.02
2.68,-0.006
2.7,-0.012
2.72,-0.008
2.74,0.016
2.76,-0.016
2.78,-0.012
2.8,0.048
2.82,0.013999999999999999
2.84,-0.006
2.86,-0.016
2.88,0.004
2.9,-0.01
2.92,0.012
2.94,0.002
2.96,0.026000000000000002
2.98,-0.004
3.0,0.022000000000000002
3.02,0.008
3.04,-0.018000000000000002
3.06,-0.01
3.08,-0.018000000000000002
3.1,-0.018000000000000002
3.12,-0.004
3.14,0.022000000000000002
3.16,-0.032
3.18,-0.022000000000000002
3.2,0.008
3.22,0.008
3.24,-0.018000000000000002
3.26,0.002
3.28,-0.006
3.3,0.027999999999999997
3.32,0.012
3.34,-0.006
3.36,-0.013999999999999999
3.38,-0.013999999999999999
3.4,-0.016
3.42,-0.006
3.44,0.002
3.46,-0.02
3.48,-0.012
3.5,0.022000000000000002
3.52,0.024
3.54,-0.012
3.56,-0.002
3.58,0.0
3.6,0.0
3.62,0.004
3.64,0.0
3.66,0.006
3.68,-0.008
3.7,0.018000000000000002
3.72,0.016
3.74,0.022000000000000002
3.76,-0.016
3.78,0.0
3.8,0.018000000000000002
3.82,0.024
3.84,0.018000000000000002
3.86,-0.018000000000000002
3.88,-0.002
3.9,0.006
3.92,0.044000000000000004
3.94,0.046
3.96,0.018000000000000002
3.98,-0.012
4.0,0.034
4.02,0.002
4.04,-0.02
4.06,-0.002
4.08,-0.024
4.1,-0.018000000000000002
4.12,0.013999999999999999
4.14,-0.01
4.16,-0.024
4.18,-0.013999999999999999
4.2,-0.02
4.22,-0.012
4.24,-0.01
4.26,-0.024
4.28,-0.012
4.3,-0.016
4.32,0.006
4.34,0.008
4.36,-0.01
4.38,0.004
4.4,0.006
4.42,-0.002
4.44,-0.018000000000000002
4.46,-0.008
4.48,-0.013999999999999999
4.5,-0.004
4.52,0.02
4.54,0.006
4.56,-0.024
4.58,-0.008
4.6,0.02
4.62,0.002
4.64,-0.01
4.66,0.0
4.68,0.0
4.7,-0.008
4.72,0.032
4.74,-0.01
4.76,0.008
4.78,-0.013999999999999999
4.8,0.006
4.82,0.024
4.84,0.012
4.86,0.02
4.88,-0.008
4.9,0.01
4.92,0.012
4.94,-0.01
4.96,0.01
4.98,-0.013999999999999999
5.0,-0.013999999999999999
5.02,0.008
5.04,-0.024
5.06,0.0
5.08,0.0
5.1,-0.013999999999999999
5.12,0.002
5.14,0.038
5.16,-0.006
5.18,-0.01
5.2,0.004
5.22,-0.002
5.24,0.008
5.26,-0.002
5.28,-0.022000000000000002
5.3,0.013999999999999999
5.32,0.018000000000000002
5.34,0.016
5.36,-0.016
5.38,-0.02
5.4,-0.018000000000000002
5.42,0.024
5.44,-0.016
5.46,0.002
5.48,-0.016
5.5,0.024
5.52,0.006
5.54,0.006
5.56,0.0
5.58,0.012
5.6,-0.008
5.62,0.0
5.64,0.013999999999999999
5.66,-0.013999999999999999
5.68,-0.01
5.7,0.042
5.72,0.006
5.74,0.018000000000000002
5.76,-0.024
5.78,-0.012
5.8,-0.01
5.82,0.026000000000000002
5.84,-0.004
5.86,0.0
5.88,0.006
5.9,-0.006
5.92,0.026000000000000002
5.94,0.026000000000000002
5.96,-0.032
5.98,-0.027999999999999997
6.0,0.03
6.02,0.004
6.04,-0.016
6.06,-0.027999999999999997
6.08,-0.01
6.1,0.027999999999999997
6.12,0.018000000000000002
6.14,-0.01
6.16,0.0
6.18,-0.01
6.2,0.006
6.22,-0.002
6.24,-0.013999999999999999
6.26,-0.032
6.28,-0.013999999999999999
6.3,0.008
6.32,-0.006
6.34,0.006
6.36,-0.03
6.38,0.0
6.4,0.01
6.42,0.006
6.44,0.006
6.46,-0.01
6.48,0.027999999999999997
6.5,0.018000000000000002
6.52,0.013999999999999999
6.54,-0.02
6.56,-0.01
6.58,-0.024
6.6,0.024
6.62,0.02
6.64,-0.02
6.66,-0.022000000000000002
6.68,0.032
6.7,0.027999999999999997
6.72,0.01
6.74,0.02
6.76,-0.004
6.78,0.008
6.8,0.013999999999999999
6.82,0.018000000000000002
6.84,-0.022000000000000002
6.86,-0.027999999999999997
6.88,-0.012
6.9,0.013999999999999999
6.92,0.008
6.94,0.026000000000000002
6.96,-0.004
6.98,0.0
7.0,0.016
7.02,0.008
7.04,0.0
