tiempo,voltaje
2.7,2.04
2.72,1.6
2.74,1.56
2.76,1.48
2.78,1.52
2.8,1.48
2.82,1.44
2.84,1.44
2.86,1.44
2.88,1.44
2.9,1.4
2.92,1.4
2.94,1.4
2.96,1.4
2.98,1.4
3.0,1.36
3.02,1.36
3.04,1.36
3.06,1.32
3.08,1.4
3.1,1.4
3.12,1.28
3.14,1.32
3.16,1.36
3.18,1.36
3.2,-2.04
3.22,-1.68
3.24,-1.56
3.26,-1.48
3.28,-1.52
3.3,-1.44
3.32,-1.48
3.34,-1.44
3.36,-1.4
3.38,-1.36
3.4,-1.4
3.42,-1.4
3.44,-1.4
3.46,-1.36
3.48,-1.36
3.5,-1.36
3.52,-1.4
3.54,-1.4
3.56,-1.32
3.58,-1.32
3.6,-1.32
3.62,-1.32
3.64,-1.32
3.66,-1.36
3.68,-1.32
3.7,2.0
3.72,1.6
3.74,1.6
3.76,1.52
3.78,1.52
3.8,1.52
3.82,1.48
3.84,1.48
3.86,1.48
3.88,1.44
3.9,1.44
3.92,1.4
3.94,1.4
3.96,1.4
3.98,1.4
4.0,1.4
4.02,1.36
4.04,1.4
4.06,1.4
4.08,1.36
4.1,1.32
4.12,1.4
4.14,1.32
4.16,1.32
4.18,1.36
4.2,-2.0
4.22,-1.64
4.24,-1.56
4.26,-1.52
4.28,-1.44
4.3,-1.44
4.32,-1.4
4.34,-1.44
4.36,-1.4
4.38,-1.4
4.4,-1.4
4.42,-1.4
4.44,-1.44
4.46,-1.36
4.48,-1.36
4.5,-1.32
4.52,-1.32
4.54,-1.4
4.56,-1.32
4.58,-1.32
4.6,-1.32
4.62,-1.36
4.64,-1.36
4.66,-1.32
4.68,-1.32
4.7,1.96
4.72,1.6
4.74,1.56
4.76,1.48
4.78,1.48
4.8,1.48
4.82,1.44
4.84,1.44
4.86,1.44
4.88,1.48
4.9,1.4
4.92,1.4
4.94,1.4
4.96,1.4
4.98,1.4
5.0,1.36
5.02,1.32
5.04,1.32
5.06,1.4
5.08,1.4
5.1,1.36
5.12,1.36
5.14,1.36
5.16,1.32
5.18,1.36
5.2,-1.96
5.22,-1.68
5.24,-1.56
5.26,-1.44
5.28,-1.48
5.3,-1.48
5.32,-1.44
5.34,-1.44
5.36,-1.4
5.38,-1.4
5.4,-1.4
5.42,-1.44
5.44,-1.4
5.46,-1.36
5.48,-1.32
5.5,-1.36
5.52,-1.32
5.54,-1.36
5.56,-1.4
5.58,-1.32
5.6,-1.36
5.62,-1.36
5.64,-1.36
5.66,-1.36
5.68,-1.32
5.7,1.92
5.72,1.64
5.74,1.52
5.76,1.52
5.78,1.48
5.8,1.48
5.82,1.4
5.84,1.4
5.86,1.48
5.88,1.44
5.9,1.4
5.92,1.36
5.94,1.4
5.96,1.4
5.98,1.4
6.0,1.4
6.02,1.32
6.04,1.36
6.06,1.4
6.08,1.4
6.1,1.4
6.12,1.32
6.14,1.32
6.16,1.36
6.18,1.32
6.2,-1.92
6.22,-1.6
6.24,-1.56
6.26,-1.44
6.28,-1.44
6.3,-1.44
6.32,-1.44
6.34,-1.36
6.36,-1.44
6.38,-1.32
6.4,-1.4
6.42,-1.4
6.44,-1.4
6.46,-1.36
6.48,-1.36
6.5,-1.36
6.52,-1.4
6.54,-1.36
6.56,-1.36
6.58,-1.36
6.6,-1.32
6.62,-1.4
6.64,-1.28
6.66,-1.36
6.68,-1.32
6.7,1.88
6.72,1.6
6.74,1.52
6.76,1.48
6.78,1.48
6.8,1.48
6.82,1.4
6.84,1.44
6.86,1.44
6.88,1.4
6.9,1.4
6.92,1.36
6.94,1.36
6.96,1.44
6.98,1.4
7.0,1.36
7.02,1.36
7.04,1.36
7.06,1.44
7.08,1.4
7.1,1.4
7.12,1.36
7.14,1.36
7.16,1.36
7.18,1.4
7.2,-1.84
7.22,-1.6
7.24,-1.6
