tiempo,voltaje
2.08,1.84
2.1,1.88
2.12,1.88
2.14,1.88
2.16,1.88
2.18,1.88
2.2,1.88
2.22,1.88
2.24,1.88
2.26,1.88
2.28,1.88
2.3,1.88
2.32,1.84
2.34,1.84
2.36,1.84
2.38,1.84
2.4,1.84
2.42,1.84
2.44,1.84
2.46,1.84
2.48,1.84
2.5,1.84
2.52,1.84
2.54,1.84
2.56,1.84
2.58,-1.76
2.6,-1.8
2.62,-1.84
2.64,-1.8
2.66,-1.8
2.68,-1.8
2.7,-1.8
2.72,-1.8
2.74,-1.8
2.76,-1.8
2.78,-1.8
2.8,-1.8
2.82,-1.8
2.84,-1.8
2.86,-1.8
2.88,-1.8
2.9,-1.8
2.92,-1.8
2.94,-1.76
2.96,-1.8
2.98,-1.76
3.0,-1.76
3.02,-1.8
3.04,-1.8
3.06,-1.8
3.08,1.8
3.1,1.84
3.12,1.88
3.14,1.84
3.16,1.88
3.18,1.84
3.2,1.84
3.22,1.84
3.24,1.88
3.26,1.84
3.28,1.88
3.3,1.84
3.32,1.84
3.34,1.84
3.36,1.84
3.38,1.84
3.4,1.84
3.42,1.84
3.44,1.84
3.46,1.84
3.48,1.84
3.5,1.84
3.52,1.84
3.54,1.84
3.56,1.84
3.58,-1.8
3.6,-1.8
3.62,-1.8
3.64,-1.8
3.66,-1.8
3.68,-1.8
3.7,-1.8
3.72,-1.8
3.74,-1.8
3.76,-1.84
3.78,-1.8
3.8,-1.8
3.82,-1.8
3.84,-1.8
3.86,-1.8
3.88,-1.8
3.9,-1.76
3.92,-1.8
3.94,-1.8
3.96,-1.8
3.98,-1.8
4.0,-1.8
4.02,-1.8
4.04,-1.8
4.06,-1.76
4.08,1.84
4.1,1.84
4.12,1.84
4.14,1.84
4.16,1.88
4.18,1.88
4.2,1.88
4.22,1.88
4.24,1.84
4.26,1.84
4.28,1.88
4.3,1.92
4.32,1.84
4.34,1.84
4.36,1.84
4.38,1.84
4.4,1.84
4.42,1.84
4.44,1.84
4.46,1.84
4.48,1.84
4.5,1.84
4.52,1.84
4.54,1.84
4.56,1.84
4.58,-1.8
4.6,-1.8
4.62,-1.8
4.64,-1.84
4.66,-1.8
4.68,-1.8
4.7,-1.8
4.72,-1.8
4.74,-1.8
4.76,-1.8
4.78,-1.8
4.8,-1.8
4.82,-1.8
4.84,-1.8
4.86,-1.8
4.88,-1.8
4.9,-1.76
4.92,-1.8
4.94,-1.8
4.96,-1.8
4.98,-1.8
5.0,-1.76
5.02,-1.76
5.04,-1.8
5.06,-1.8
5.08,1.84
5.1,1.84
5.12,1.88
5.14,1.88
5.16,1.84
5.18,1.88
5.2,1.88
5.22,1.88
5.24,1.88
5.26,1.84
5.28,1.84
5.3,1.84
5.32,1.84
5.34,1.84
5.36,1.88
5.38,1.84
5.4,1.88
5.42,1.84
5.44,1.84
5.46,1.84
5.48,1.84
5.5,1.84
5.52,1.84
5.54,1.84
5.56,1.84
5.58,-1.76
5.6,-1.8
5.62,-1.8
5.64,-1.84
5.66,-1.84
5.68,-1.8
5.7,-1.84
5.72,-1.8
5.74,-1.8
5.76,-1.8
5.78,-1.8
