tiempo,voltaje
2.84,1.64
2.86,1.72
2.88,1.76
2.9,1.8
2.92,1.84
2.94,1.88
2.96,1.84
2.98,1.76
3.0,1.76
3.02,1.96
3.04,2.0
3.06,1.88
3.08,1.88
3.1,1.92
3.12,1.88
3.14,1.96
3.16,1.96
3.18,1.84
3.2,1.88
3.22,1.92
3.24,1.96
3.26,1.96
3.28,1.96
3.3,1.92
3.32,1.92
3.34,-1.52
3.36,-1.64
3.38,-1.88
3.4,-1.84
3.42,-1.84
3.44,-1.8
3.46,-1.8
3.48,-1.88
3.5,-1.84
3.52,-1.88
3.54,-1.8
3.56,-1.92
3.58,-1.96
3.6,-1.84
3.62,-1.88
3.64,-1.88
3.66,-1.8
3.68,-1.92
3.7,-1.92
3.72,-1.88
3.74,-1.76
3.76,-1.88
3.78,-1.96
3.8,-1.96
3.82,-1.88
3.84,1.68
3.86,1.76
3.88,1.72
3.9,1.72
3.92,1.8
3.94,1.92
3.96,1.92
3.98,1.88
4.0,1.88
4.02,1.92
4.04,1.88
4.06,1.96
4.08,1.84
4.1,1.88
4.12,1.92
4.14,1.96
4.16,1.96
4.18,1.88
4.2,1.88
4.22,1.92
4.24,1.92
4.26,1.96
4.28,1.84
4.3,1.88
4.32,1.96
4.34,-1.56
4.36,-1.68
4.38,-1.76
4.4,-1.8
4.42,-1.72
4.44,-1.76
4.46,-1.88
4.48,-1.88
4.5,-1.88
4.52,-1.88
4.54,-1.8
4.56,-1.88
4.58,-1.88
4.6,-1.92
4.62,-1.88
4.64,-1.84
4.66,-1.8
4.68,-1.88
4.7,-1.96
4.72,-1.8
4.74,-1.84
4.76,-1.84
4.78,-1.84
4.8,-1.96
4.82,-1.84
4.84,1.68
4.86,1.84
4.88,1.76
4.9,1.8
4.92,1.92
4.94,2.0
4.96,1.84
4.98,1.8
5.0,1.84
5.02,1.88
5.04,1.92
5.06,1.92
5.08,1.92
5.1,1.88
5.12,1.88
5.14,1.96
5.16,1.96
5.18,1.92
5.2,1.84
5.22,1.92
5.24,1.96
5.26,1.92
5.28,1.92
5.3,1.88
5.32,1.92
5.34,-1.56
5.36,-1.84
5.38,-1.76
5.4,-1.84
5.42,-1.8
5.44,-1.8
5.46,-1.88
5.48,-1.96
5.5,-1.88
5.52,-1.92
5.54,-1.8
5.56,-1.88
5.58,-1.84
5.6,-1.88
5.62,-1.84
5.64,-1.8
5.66,-1.84
5.68,-1.92
5.7,-1.84
5.72,-1.84
5.74,-1.84
5.76,-1.88
5.78,-1.92
5.8,-1.92
5.82,-1.92
5.84,1.76
5.86,1.72
5.88,1.8
5.9,1.84
5.92,1.84
5.94,1.92
5.96,1.84
5.98,1.84
6.0,1.84
6.02,1.92
6.04,1.92
6.06,1.96
6.08,1.84
6.1,1.84
6.12,2.0
6.14,1.92
6.16,2.0
6.18,1.88
6.2,1.84
6.22,1.92
6.24,1.96
6.26,1.92
6.28,1.92
6.3,1.84
6.32,1.88
6.34,-1.56
6.36,-1.68
6.38,-1.8
6.4,-1.88
6.42,-1.8
6.44,-1.8
6.46,-1.8
6.48,-1.8
6.5,-1.84
6.52,-1.8
6.54,-1.84
6.56,-1.8
6.58,-1.96
6.6,-1.88
6.62,-1.76
6.64,-1.8
6.66,-1.88
6.68,-1.92
6.7,-1.92
6.72,-1.8
6.74,-1.72
6.76,-1.84
6.78,-1.96
6.8,-2.0
6.82,-1.8
6.84,1.76
6.86,1.8
6.88,1.84
6.9,1.72
6.92,1.88
6.94,1.96
6.96,1.92
6.98,1.88
7.0,1.84
7.02,1.84
7.04,1.88
7.06,1.84
7.08,1.84
7.1,1.88
7.12,2.0
7.14,2.0
7.16,1.96
7.18,1.92
7.2,1.84
7.22,2.0
7.24,2.0
7.26,1.92
7.28,1.8
7.3,1.88
7.32,1.96
7.34,-1.6
7.36,-1.68
7.38,-1.88
7.4,-1.72
7.42,-1.8
7.44,-1.76
7.46,-1.88
7.48,-1.88
7.5,-1.88
7.52,-1.88
7.54,-1.84
7.56,-1.8
7.58,-1.92
7.6,-1.84
7.62,-1.8
7.64,-1.88
7.66,-1.88
7.68,-1.92
7.7,-1.88
7.72,-1.84
7.74,-1.84
7.76,-1.92
7.78,-1.88
7.8,-1.92
7.82,-1.92
7.84,1.76
7.86,1.84
7.88,1.84
7.9,1.84
7.92,1.92
7.94,1.88
7.96,1.88
7.98,1.84
8.0,1.8
8.02,1.96
8.04,1.88
8.06,1.92
8.08,1.92
8.1,1.8
8.12,1.92
8.14,1.92
8.16,1.92
8.18,1.84
8.2,2.0
8.22,1.96
8.24,1.88
8.26,1.88
8.28,1.88
8.3,1.92
8.32,1.92
8.34,-1.6
8.36,-1.72
8.38,-1.8
8.4,-1.8
8.42,-1.8
8.44,-1.8
8.46,-1.84
8.48,-1.8
8.5,-1.96
8.52,-1.8
8.54,-1.84
8.56,-1.88
8.58,-1.88
8.6,-1.92
8.62,-1.84
8.64,-1.84
8.66,-1.88
8.68,-1.92
8.7,-1.88
8.72,-1.8
8.74,-1.88
8.76,-1.92
8.78,-1.88
8.8,-1.84
8.82,-1.88
8.84,1.72
8.86,1.76
8.88,1.84
8.9,1.8
8.92,1.92
8.94,1.84
8.96,1.92
8.98,1.8
9.0,1.84
9.02,1.84
9.04,1.96
9.06,1.92
9.08,1.88
9.1,1.88
9.12,2.0
9.14,1.96
9.16,1.84
9.18,1.92
9.2,1.84
9.22,1.88
9.24,1.96
9.26,1.92
9.28,1.88
9.3,1.92
9.32,1.96
9.34,-1.6
9.36,-1.64
9.38,-1.88
9.4,-1.8
9.42,-1.84
9.44,-1.76
9.46,-1.84
9.48,-1.88
9.5,-1.92
9.52,-1.84
9.54,-1.84
9.56,-1.88
9.58,-1.88
9.6,-1.88
9.62,-1.84
9.64,-1.8
9.66,-1.88
9.68,-1.96
9.7,-1.88
9.72,-1.8
9.74,-1.88
9.76,-1.96
9.78,-1.88
9.8,-1.88
9.82,-1.88
9.84,1.72
9.86,1.68
9.88,1.8
9.9,1.76
9.92,1.84
9.94,1.84
9.96,1.88
9.98,1.8
10.0,1.88
10.02,1.92
10.04,1.92
10.06,1.88
10.08,1.88
10.1,1.92
10.12,1.88
10.14,1.92
10.16,1.88
10.18,1.92
10.2,1.92
10.22,1.96
10.24,1.92
10.26,1.96
10.28,1.88
10.3,1.92
10.32,2.0
10.34,-1.6
