Res_at_0.2,R_std_0.2,Res_at_0.3,R_std_0.3,Res_at_0.4,R_std_0.4,Res_at_0.5,R_std_0.5,Res_at_0.6,R_std_0.6,Res_at_0.7,R_std_0.7,Res_at_0.8,R_std_0.8,Res_at_0.9,R_std_0.9
23444.0,35826.57784382985,36077.142857142855,48746.13286597979,46589.52380952381,60218.99380942446,6604.95238095238,4079.7053381657975,29490.47619047619,22874.588580367697,26730.0,18264.637965204784,8982.930402930402,1531.5877007290896,16918.5641025641,6097.09337201865
9917.460317460318,4442.8298427738355,29956.666666666668,18324.898059440577,25965.641025641024,29378.816808281597,25593.333333333336,19430.56584067713,9858.25641025641,4635.065695752843,32028.333333333336,46463.318716070105,12375.0,8295.706720949094,25920.19047619048,21929.054587511084
23453.72549019608,23457.7520552991,13063.547619047618,11408.018580279597,9900.0,7893.985051924028,13459.285714285716,11924.220656516978,27860.0,42346.21457567239,5764.0,6620.257799612741,56945.95238095238,68780.83523919882,16523.107769423557,13789.139482252223
57003.6923076923,61713.574673121235,17413.19298245614,21828.06563168846,11722.051282051283,8879.663556967917,37810.47619047619,49229.99546531301,41250.0,59970.180089774614,14821.23076923077,13830.132371749678,11600.63492063492,14033.086447504496,33762.142857142855,44449.59048616482
7426.333333333334,3575.583946092659,21120.0,23144.480983595204,15086.666666666668,14499.743292746793,8573.777777777777,3942.723380395965,28783.333333333336,30254.444117995114,1728.0634920634918,942.1388584607997,11524.761904761905,11413.312432430477,13478.666666666666,7511.599195187119
26476.0,29030.723036121577,49473.33333333333,50591.70112006732,16320.952380952378,19940.060294170307,23005.714285714283,27215.98553204946,11226.76923076923,9376.007754909248,10384.842105263157,7301.657444747953,12349.333333333334,12523.08654712035,21761.666666666664,25698.370300684655
8328.0,9535.088882648131,15536.052631578947,14172.403652062989,14218.809523809523,10944.886877114559,17609.23076923077,16075.843173153025,32697.60784313726,52135.0650618586,15258.0,15839.849115442988,12461.142857142859,9750.44522269708,24982.222222222223,24538.618593334384
36296.507936507944,33371.84771184682,14043.333333333334,6310.502709328668,9896.857142857141,8077.971330496694,44297.36263736264,60805.51984458004,27152.714285714283,25304.29934631985,10193.333333333334,2809.2505920420995,23081.904761904763,28354.79247386282,11662.857142857143,12058.811453599785
11132.0,12606.739070830332,19202.85714285714,20035.68347336566,6105.0,3861.767729939231,35765.098039215685,51442.59265531186,54156.666666666664,48099.34395487,13970.952380952382,11472.495255710079,14421.797101449274,8616.7816667707,27952.57142857143,20309.07865754543
21303.333333333336,18315.07238705897,12313.888888888889,10829.563090374193,14825.555555555557,7721.262530294407,13787.36507936508,12602.893524513498,15715.777777777776,19673.38925277894,26375.843137254902,29923.125297568935,28805.333333333332,45828.88618424944,48917.84615384615,45371.60811780057
35809.230769230766,50979.037492309915,25502.271062271066,30771.44406656766,11038.0,10750.591611627706,11411.714285714286,5226.085708896735,13234.920634920636,11974.602175175436,7411.596638655462,3695.620541350361,28673.333333333336,20700.273750202756,9227.983193277312,5345.642719808994
42173.33333333333,50819.21333948849,9516.57142857143,9180.51650318794,8431.372549019608,4578.803780462418,13544.0,14765.435313596416,29627.888888888887,44763.067614764186,13545.714285714286,12558.850850849274,16227.619047619048,16495.77572531966,37869.33333333333,34519.27049570363
62624.571428571435,65061.95413541133,26148.571428571428,16272.292715044234,6156.925925925925,4411.26409925327,11859.04761904762,6115.641631289253,37436.666666666664,48853.500386359214,21828.0,20436.827542453844,10952.333333333332,14262.093776472262,26156.274509803923,32526.41235625188
34734.33333333333,59089.41637232697,23207.777777777777,24005.40499837073,19830.19607843137,26363.214311227013,21359.904761904763,9083.383051726876,9901.410256410258,16618.798062636175,17413.0,21279.939967020582,19513.65079365079,18960.27120327631,13141.333333333334,12405.195506543037
56807.948717948726,68937.42607137637,10197.0,8532.235639033888,37322.35294117647,20641.14604460232,34639.0,33719.31538450922,11668.819106590005,14418.42096103793,7529.641025641025,3914.2588746535503,4542.666666666667,3074.3729261247554,8430.88888888889,4618.645009999694
26405.917546505785,44601.11364061116,34971.53846153846,54302.41009940121,16047.42857142857,6563.554475049229,31991.666666666668,46247.082490562454,13828.076923076922,13123.368002227686,14128.888888888887,5936.025190456017,14827.619047619048,16125.312983655904,21989.0,32152.108095737673
10856.761904761905,10995.283293025132,38877.28070175439,40889.484044115394,27913.111111111106,44842.019483493656,14218.039215686274,10431.63048848128,8398.211233211234,4523.056096291928,15631.68498168498,23372.747418481296,22428.0,25481.364170703262,8914.70588235294,6131.732229835897
42484.444444444445,55917.27443506983,8545.95238095238,5694.182370497167,18687.346405228756,23790.49513892266,21589.333333333336,15919.719148834813,15744.666666666668,10906.51833639967,10816.666666666668,5849.453915632734,8569.52380952381,6157.892820675731,22986.666666666668,19408.554814823285
8465.014778325123,7469.349981495065,8795.424836601307,5944.549148039291,29805.238095238088,39781.89518873197,27162.666666666664,38261.50766617657,2149.230769230769,1095.860884527777,16491.666666666668,12211.80837914225,8583.333333333334,4321.811605745391,28207.94871794872,31896.727314044034
33482.307692307695,24853.196429857166,9907.333333333332,4620.029100437451,8326.28083028083,5893.74436508494,11064.70588235294,19676.63020356433,15407.333333333332,12898.653762656353,37077.333333333336,32895.88984795652,7637.777777777778,9617.312065126342,13480.666666666666,5776.362946429949
