tiempo,voltaje
2.32,1.68
2.34,1.28
2.36,1.2
2.38,1.12
2.4,1.04
2.42,1.08
2.44,1.0
2.46,0.96
2.48,0.88
2.5,0.92
2.52,1.04
2.54,1.04
2.56,1.0
2.58,0.92
2.6,0.88
2.62,0.96
2.64,1.08
2.66,0.92
2.68,1.0
2.7,0.84
2.72,1.0
2.74,1.0
2.76,1.0
2.78,0.92
2.8,0.92
2.82,-1.52
2.84,-1.16
2.86,-1.16
2.88,-1.0
2.9,-1.12
2.92,-0.92
2.94,-0.92
2.96,-1.0
2.98,-0.96
3.0,-0.92
3.02,-0.92
3.04,-1.0
3.06,-1.0
3.08,-1.12
3.1,-0.92
3.12,-0.84
3.14,-0.8
3.16,-0.96
3.18,-1.04
3.2,-1.0
3.22,-0.84
3.24,-0.88
3.26,-0.76
3.28,-0.92
3.3,-0.88
3.32,1.4
3.34,1.24
3.36,1.08
3.38,1.0
3.4,0.96
3.42,1.16
3.44,1.08
3.46,1.08
3.48,0.92
3.5,1.0
3.52,0.96
3.54,1.12
3.56,1.12
3.58,0.96
3.6,0.88
3.62,0.96
3.64,0.96
3.66,0.92
3.68,0.92
3.7,0.92
3.72,1.0
3.74,1.0
3.76,0.88
3.78,0.96
3.8,0.84
3.82,-1.36
3.84,-1.0
3.86,-1.12
3.88,-1.04
3.9,-1.0
3.92,-0.88
3.94,-0.88
3.96,-0.88
3.98,-1.0
4.0,-1.0
4.02,-0.92
4.04,-0.92
4.06,-1.0
4.08,-1.0
4.1,-1.0
4.12,-1.08
4.14,-0.8
4.16,-0.88
4.18,-0.92
4.2,-0.92
4.22,-0.88
4.24,-0.88
4.26,-0.92
4.28,-1.08
4.3,-0.96
4.32,1.28
4.34,1.12
4.36,1.16
4.38,1.08
4.4,1.08
4.42,1.12
4.44,1.12
4.46,0.84
4.48,0.88
4.5,0.88
4.52,1.08
4.54,1.08
4.56,1.08
4.58,0.96
4.6,0.92
4.62,1.0
4.64,1.0
4.66,1.04
4.68,0.88
4.7,0.88
4.72,0.88
4.74,1.0
4.76,0.88
4.78,0.68
4.8,0.88
4.82,-1.16
4.84,-1.12
4.86,-1.16
4.88,-1.12
4.9,-0.96
4.92,-0.96
4.94,-1.0
4.96,-1.08
4.98,-1.12
5.0,-1.0
5.02,-0.84
5.04,-0.92
5.06,-0.88
5.08,-0.84
5.1,-0.92
5.12,-0.84
5.14,-0.92
5.16,-0.96
5.18,-0.88
5.2,-0.96
5.22,-1.08
5.24,-0.8
5.26,-0.84
5.28,-0.92
5.3,-0.92
5.32,1.16
5.34,1.16
5.36,1.08
5.38,1.0
5.4,1.0
5.42,1.16
5.44,1.12
5.46,0.84
5.48,0.88
5.5,0.88
5.52,1.08
5.54,1.0
5.56,0.6
5.58,0.92
5.6,0.88
5.62,1.0
5.64,1.04
5.66,0.96
5.68,1.0
5.7,0.92
5.72,1.0
5.74,1.0
5.76,0.92
5.78,0.88
5.8,0.88
5.82,-1.24
5.84,-1.2
5.86,-1.28
5.88,-1.16
5.9,-1.0
5.92,-0.84
5.94,-0.84
5.96,-0.92
5.98,-1.0
6.0,-1.12
6.02,-0.88
6.04,-0.92
6.06,-0.84
6.08,-1.12
6.1,-0.96
6.12,-0.88
6.14,-0.8
6.16,-0.96
6.18,-0.92
6.2,-1.0
6.22,-0.92
6.24,-0.92
6.26,-0.84
6.28,-0.8
6.3,2.24
6.32,1.28
6.34,1.16
6.36,1.04
6.38,1.04
6.4,1.0
6.42,1.08
6.44,1.0
6.46,0.92
6.48,0.92
6.5,0.96
6.52,1.08
6.54,1.0
6.56,1.12
6.58,0.92
6.6,1.0
6.62,1.04
6.64,1.08
6.66,1.04
6.68,0.88
6.7,0.96
6.72,0.84
6.74,0.92
6.76,0.92
6.78,0.88
6.8,-1.64
6.82,-1.16
6.84,-1.08
6.86,-1.08
6.88,-1.0
6.9,-0.96
6.92,-1.16
6.94,-0.92
6.96,-0.96
6.98,-1.08
7.0,-1.0
7.02,-0.84
7.04,-0.88
7.06,-0.92
7.08,-0.96
7.1,-0.92
7.12,-0.8
7.14,-0.88
7.16,-0.84
7.18,-0.84
7.2,-0.92
7.22,-0.84
7.24,-0.92
7.26,-0.88
7.28,-0.88
7.3,1.6
7.32,1.12
7.34,1.16
7.36,0.96
7.38,0.88
7.4,1.0
7.42,1.08
7.44,1.04
7.46,0.92
7.48,0.92
7.5,1.0
7.52,1.16
7.54,1.16
7.56,0.88
7.58,0.8
7.6,0.84
7.62,1.0
7.64,0.92
7.66,0.92
7.68,0.84
7.7,1.0
7.72,0.96
7.74,1.04
7.76,0.92
7.78,0.92
7.8,-1.4
7.82,-1.24
7.84,-1.04
7.86,-1.04
7.88,-1.08
7.9,-1.0
7.92,-0.88
7.94,-0.96
7.96,-0.88
7.98,-1.0
8.0,-0.96
8.02,-0.84
8.04,-0.92
8.06,-1.04
8.08,-0.96
8.1,-0.88
8.12,-0.76
8.14,-0.8
8.16,-0.84
8.18,-0.96
8.2,-0.92
8.22,-0.88
8.24,-0.84
8.26,-0.96
8.28,-0.96
8.3,1.32
8.32,1.2
8.34,1.12
8.36,1.04
8.38,1.0
8.4,1.04
8.42,1.12
8.44,1.08
8.46,1.0
8.48,1.04
8.5,0.88
8.52,1.0
8.54,0.96
8.56,1.0
8.58,0.88
8.6,1.04
8.62,1.0
8.64,1.0
8.66,0.92
8.68,0.88
8.7,1.0
8.72,0.92
8.74,0.92
8.76,0.88
8.78,0.88
8.8,-1.24
8.82,-1.04
8.84,-1.12
8.86,-1.2
8.88,-1.16
8.9,-1.0
8.92,-1.04
8.94,-0.92
8.96,-1.0
8.98,-0.96
9.0,-0.92
9.02,-0.84
9.04,-0.92
9.06,-0.92
9.08,-1.12
9.1,-0.88
9.12,-0.88
9.14,-1.08
9.16,-0.92
9.18,-0.96
9.2,-0.92
9.22,-0.84
9.24,-0.88
9.26,-0.92
9.28,-0.92
9.3,1.4
9.32,1.24
9.34,1.08
9.36,0.84
9.38,0.96
9.4,1.0
9.42,1.16
9.44,1.16
9.46,0.8
9.48,0.92
9.5,1.0
9.52,1.04
9.54,1.04
9.56,0.92
9.58,0.88
9.6,1.0
9.62,1.0
9.64,1.04
9.66,0.96
9.68,0.96
9.7,0.76
9.72,1.08
9.74,1.0
9.76,0.92
9.78,0.8
9.8,-1.28
9.82,-1.04
9.84,-0.96
9.86,-1.04
9.88,-1.08
9.9,-1.04
9.92,-0.92
9.94,-0.88
9.96,-0.96
9.98,-0.96
10.0,-1.2
10.02,-0.92
10.04,-0.92
10.06,-1.04
10.08,-0.96
10.1,-0.96
10.12,-0.92
10.14,-0.92
10.16,-0.92
10.18,-0.84
10.2,-0.84
10.22,-0.84
10.24,-0.84
10.26,-0.92
10.28,-0.92
10.3,1.28
10.32,1.16
10.34,1.2
10.36,1.0
10.38,0.92
10.4,1.0
10.42,1.12
10.44,1.08
10.46,0.8
10.48,0.88
10.5,0.96
10.52,1.04
10.54,1.04
10.56,1.0
10.58,0.84
10.6,0.96
10.62,0.96
10.64,1.0
10.66,0.96
10.68,0.76
10.7,0.84
10.72,0.96
10.74,0.96
10.76,1.0
10.78,0.96
10.8,-1.2
10.82,-0.96
10.84,-0.96
10.86,-1.04
10.88,-1.0
10.9,-0.88
10.92,-0.76
10.94,-1.0
10.96,-1.08
10.98,-1.04
11.0,-0.92
11.02,-0.88
11.04,-0.88
11.06,-0.96
11.08,-1.0
11.1,-0.92
11.12,-0.8
11.14,-0.88
11.16,-1.0
11.18,-1.08
11.2,-0.92
11.22,-0.84
11.24,-0.8
11.26,-0.92
11.28,1.92
11.3,1.2
11.32,1.16
11.34,1.04
11.36,1.04
11.38,1.04
11.4,1.08
11.42,1.04
11.44,1.0
11.46,0.88
11.48,0.88
11.5,1.04
11.52,1.0
11.54,0.96
11.56,0.8
11.58,0.88
11.6,0.88
11.62,0.96
11.64,0.96
11.66,0.88
11.68,0.8
11.7,0.96
11.72,1.12
11.74,1.0
11.76,0.92
11.78,-1.68
11.8,-1.2
11.82,-1.04
11.84,-1.0
11.86,-1.0
11.88,-1.08
11.9,-1.04
11.92,-0.92
11.94,-0.92
11.96,-1.0
11.98,-1.12
12.0,-0.92
12.02,-0.88
12.04,-0.8
12.06,-0.92
12.08,-1.2
12.1,-0.92
12.12,-0.88
12.14,-0.88
12.16,-0.88
12.18,-1.0
12.2,-0.96
12.22,-0.88
12.24,-0.84
12.26,-1.0
12.28,1.48
12.3,1.24
12.32,1.2
12.34,1.12
12.36,1.08
12.38,0.92
12.4,1.04
12.42,1.12
12.44,1.04
12.46,0.96
12.48,0.88
12.5,1.0
12.52,1.08
12.54,1.08
12.56,0.88
12.58,0.88
12.6,0.96
12.62,0.96
12.64,1.04
12.66,0.84
12.68,0.72
12.7,0.88
12.72,1.0
12.74,0.92
12.76,0.96
12.78,-1.6
12.8,-1.2
12.82,-1.08
12.84,-1.04
12.86,-1.04
12.88,-0.96
12.9,-0.92
12.92,-0.88
12.94,-0.88
12.96,-0.96
12.98,-1.0
13.0,-1.04
13.02,-0.84
13.04,-0.92
13.06,-1.0
13.08,-1.12
13.1,-0.96
13.12,-0.92
13.14,-0.84
13.16,-1.08
13.18,-1.0
13.2,-0.92
13.22,-0.92
13.24,-0.84
13.26,-0.88
13.28,1.2
13.3,1.28
13.32,1.24
13.34,1.2
13.36,1.0
13.38,0.76
13.4,1.0
13.42,1.12
13.44,1.08
13.46,0.88
13.48,0.92
13.5,0.92
13.52,1.04
13.54,1.08
13.56,1.0
13.58,0.84
13.6,0.92
13.62,0.92
13.64,0.96
13.66,0.92
13.68,0.92
13.7,0.88
13.72,1.04
13.74,1.04
13.76,0.92
13.78,-1.36
13.8,-1.12
13.82,-1.04
13.84,-1.0
13.86,-1.12
13.88,-1.0
13.9,-0.96
13.92,-0.92
13.94,-0.88
13.96,-1.0
13.98,-1.04
14.0,-0.92
14.02,-0.92
14.04,-0.88
14.06,-1.0
14.08,-1.0
14.1,-0.96
14.12,-1.04
14.14,-0.92
14.16,-0.92
14.18,-0.88
14.2,-0.92
14.22,-0.92
14.24,-0.84
14.26,-0.92
14.28,1.2
14.3,1.08
14.32,1.16
14.34,1.04
14.36,1.0
14.38,1.08
14.4,1.0
14.42,1.12
14.44,1.04
14.46,1.0
14.48,0.92
14.5,0.88
14.52,1.0
14.54,1.04
14.56,0.88
14.58,0.88
14.6,0.84
14.62,1.08
14.64,0.92
14.66,0.88
14.68,0.8
14.7,0.88
14.72,1.0
14.74,0.96
14.76,0.96
14.78,-1.2
14.8,-1.04
14.82,-1.04
14.84,-1.0
14.86,-1.04
14.88,-1.04
14.9,-1.04
14.92,-0.92
14.94,-0.96
14.96,-0.92
14.98,-0.96
15.0,-0.88
15.02,-0.88
15.04,-0.8
15.06,-0.92
15.08,-0.92
15.1,-0.96
15.12,-0.88
15.14,-0.88
15.16,-0.92
15.18,-0.96
15.2,-0.88
15.22,-0.88
15.24,-0.8
15.26,-0.92
15.28,1.32
15.3,1.24
15.32,1.04
15.34,1.08
15.36,0.96
15.38,1.0
15.4,1.08
15.42,1.08
15.44,1.08
15.46,0.92
15.48,0.92
15.5,1.0
15.52,1.16
15.54,1.0
15.56,0.88
15.58,0.8
15.6,0.88
15.62,0.96
15.64,1.08
15.66,1.0
15.68,0.92
15.7,0.88
15.72,0.76
15.74,0.96
15.76,0.92
15.78,-1.36
15.8,-1.12
15.82,-1.08
15.84,-1.0
15.86,-1.0
15.88,-1.04
15.9,-0.84
15.92,-0.8
15.94,-0.92
15.96,-1.04
15.98,-1.0
16.0,-0.92
16.02,-0.8
16.04,-0.96
16.06,-0.96
16.08,-0.96
16.1,-0.96
16.12,-0.88
16.14,-0.8
16.16,-0.92
16.18,-1.04
16.2,-0.92
16.22,-0.88
16.24,-0.88
16.26,1.8
16.28,1.16
16.3,1.08
16.32,1.12
16.34,1.12
16.36,1.0
16.38,0.92
16.4,1.0
16.42,0.92
16.44,1.0
16.46,0.88
16.48,0.88
16.5,0.96
16.52,1.04
16.54,0.84
16.56,1.0
16.58,0.88
16.6,0.96
16.62,1.0
16.64,1.04
16.66,0.8
16.68,0.88
16.7,0.84
16.72,1.04
16.74,0.72
16.76,-1.64
16.78,-1.2
16.8,-1.08
16.82,-0.96
16.84,-1.0
16.86,-1.04
16.88,-1.04
16.9,-0.92
16.92,-0.88
16.94,-0.84
16.96,-1.0
16.98,-1.0
17.0,-0.96
17.02,-0.88
17.04,-0.84
17.06,-0.88
17.08,-1.0
17.1,-0.8
17.12,-0.84
17.14,-0.8
17.16,-0.96
17.18,-0.92
17.2,-0.92
17.22,-0.92
17.24,-0.92
17.26,1.56
17.28,1.2
17.3,1.2
17.32,1.2
17.34,1.0
17.36,0.92
17.38,1.0
17.4,1.0
17.42,1.08
17.44,1.04
17.46,1.0
17.48,0.92
17.5,1.0
17.52,1.08
17.54,1.12
17.56,0.88
17.58,0.8
17.6,0.88
17.62,0.96
17.64,1.04
17.66,0.84
17.68,0.88
17.7,1.0
17.72,0.96
17.74,1.0
17.76,-1.4
17.78,-1.28
17.8,-1.08
17.82,-1.0
17.84,-1.0
17.86,-1.08
17.88,-1.04
17.9,-1.0
17.92,-0.88
17.94,-0.92
17.96,-1.0
17.98,-1.08
18.0,-0.96
18.02,-0.96
18.04,-0.88
18.06,-1.0
18.08,-0.96
18.1,-0.88
18.12,-0.84
18.14,-0.8
18.16,-0.8
18.18,-0.88
18.2,-0.96
18.22,-0.88
18.24,-0.84
18.26,1.36
18.28,1.04
18.3,1.08
18.32,1.2
18.34,1.16
18.36,1.04
18.38,1.0
18.4,1.0
18.42,1.0
18.44,1.0
18.46,0.88
18.48,0.8
18.5,0.92
18.52,0.92
18.54,1.0
18.56,0.96
18.58,0.92
18.6,0.92
18.62,1.04
18.64,1.04
18.66,1.0
18.68,0.92
18.7,0.92
18.72,0.96
18.74,0.96
18.76,-1.36
18.78,-1.24
18.8,-1.04
18.82,-0.96
18.84,-1.0
18.86,-1.12
18.88,-1.16
18.9,-0.96
18.92,-0.92
18.94,-0.92
18.96,-1.04
18.98,-0.92
19.0,-0.88
19.02,-0.8
19.04,-0.84
19.06,-0.92
19.08,-1.0
19.1,-1.0
19.12,-0.8
19.14,-0.88
19.16,-0.96
19.18,-1.0
19.2,-0.88
19.22,-0.84
19.24,-0.8
19.26,1.28
19.28,1.08
19.3,1.08
19.32,1.12
19.34,1.04
19.36,1.0
19.38,1.08
19.4,1.08
19.42,1.04
19.44,1.0
19.46,0.92
19.48,0.96
19.5,0.92
19.52,1.0
19.54,1.0
19.56,0.92
19.58,0.88
19.6,0.96
19.62,1.04
19.64,0.96
19.66,0.88
19.68,0.92
19.7,0.92
19.72,1.0
19.74,1.04
19.76,-1.32
19.78,-1.16
19.8,-1.12
19.82,-1.0
19.84,-0.92
19.86,-0.96
19.88,-0.96
19.9,-0.92
19.92,-0.88
19.94,-0.88
19.96,-0.92
19.98,-0.92
20.0,-1.0
20.02,-0.96
20.04,-0.92
20.06,-0.92
20.08,-1.0
20.1,-0.92
20.12,-0.84
20.14,-0.8
20.16,-0.84
20.18,-0.92
20.2,-0.92
20.22,-0.8
20.24,-0.76
20.26,1.28
20.28,1.16
20.3,1.08
20.32,1.0
20.34,1.12
20.36,1.08
20.38,1.08
20.4,1.08
20.42,1.04
20.44,1.12
20.46,0.92
20.48,0.88
20.5,0.88
20.52,1.04
20.54,1.12
20.56,0.96
