tiempo,voltaje
2.32,1.36
2.34,1.2
2.36,1.2
2.38,1.08
2.4,1.16
2.42,1.04
2.44,1.16
2.46,0.92
2.48,1.0
2.5,0.88
2.52,0.96
2.54,1.04
2.56,1.04
2.58,0.92
2.6,0.92
2.62,0.88
2.64,1.0
2.66,1.0
2.68,1.0
2.7,0.8
2.72,0.88
2.74,1.04
2.76,0.88
2.78,0.92
2.8,0.84
2.82,-1.24
2.84,-1.36
2.86,-1.04
2.88,-0.92
2.9,-1.0
2.92,-1.04
2.94,-0.8
2.96,-0.8
2.98,-1.08
3.0,-1.04
3.02,-1.16
3.04,-0.88
3.06,-0.8
3.08,-0.92
3.1,-1.12
3.12,-0.92
3.14,-0.92
3.16,-0.88
3.18,-0.8
3.2,-0.96
3.22,-0.92
3.24,-0.84
3.26,-0.88
3.28,-0.88
3.3,-0.84
3.32,1.28
3.34,1.16
3.36,1.28
3.38,1.08
3.4,1.0
3.42,0.96
3.44,1.08
3.46,1.04
3.48,0.92
3.5,0.84
3.52,1.0
3.54,1.04
3.56,1.0
3.58,0.92
3.6,0.92
3.62,0.84
3.64,1.08
3.66,1.08
3.68,0.96
3.7,0.92
3.72,0.92
3.74,1.0
3.76,1.08
3.78,0.92
3.8,0.8
3.82,-1.28
3.84,-1.08
3.86,-0.96
3.88,-1.0
3.9,-0.96
3.92,-1.0
3.94,-0.88
3.96,-0.92
3.98,-0.92
4.0,-1.0
4.02,-0.88
4.04,-0.92
4.06,-0.92
4.08,-1.0
4.1,-0.88
4.12,-0.96
4.14,-0.92
4.16,-0.96
4.18,-0.88
4.2,-0.96
4.22,-0.88
4.24,-0.88
4.26,-0.88
4.28,-0.88
4.3,-1.0
4.32,1.24
4.34,1.2
4.36,1.04
4.38,1.04
4.4,0.96
4.42,0.76
4.44,1.12
4.46,1.16
4.48,1.08
4.5,0.88
4.52,0.96
4.54,0.96
4.56,1.08
4.58,0.84
4.6,0.88
4.62,0.84
4.64,0.92
4.66,1.0
4.68,1.0
4.7,0.84
4.72,0.88
4.74,0.92
4.76,0.96
4.78,0.8
4.8,-2.0
4.82,-1.28
4.84,-1.28
4.86,-1.0
4.88,-0.96
4.9,-1.08
4.92,-0.92
4.94,-1.0
4.96,-0.96
4.98,-0.96
5.0,-1.04
5.02,-1.0
5.04,-0.92
5.06,-0.72
5.08,-0.88
5.1,-0.92
5.12,-0.96
5.14,-0.88
5.16,-0.88
5.18,-0.88
5.2,-0.96
5.22,-1.0
5.24,-1.0
5.26,-0.92
5.28,-0.92
5.3,1.48
5.32,1.24
5.34,1.28
5.36,1.12
5.38,1.12
5.4,0.96
5.42,0.96
5.44,0.92
5.46,1.2
5.48,1.0
5.5,1.0
5.52,0.92
5.54,1.04
5.56,1.04
5.58,1.04
5.6,0.88
5.62,0.92
5.64,0.92
5.66,0.96
5.68,1.04
5.7,0.92
5.72,1.0
5.74,0.88
5.76,0.92
5.78,0.92
5.8,-1.44
5.82,-1.16
5.84,-1.12
5.86,-0.96
5.88,-1.0
5.9,-1.16
5.92,-1.04
5.94,-1.0
5.96,-0.88
5.98,-0.8
6.0,-0.92
6.02,-0.96
6.04,-0.84
6.06,-0.88
6.08,-0.88
6.1,-1.0
6.12,-1.04
6.14,-1.0
6.16,-0.88
6.18,-0.8
6.2,-0.8
6.22,-0.96
6.24,-0.96
6.26,-1.0
6.28,-0.88
6.3,1.52
6.32,1.16
6.34,1.08
6.36,1.16
6.38,1.12
6.4,1.04
6.42,1.04
6.44,1.0
6.46,1.04
6.48,1.0
6.5,0.8
6.52,0.8
6.54,1.0
6.56,0.8
6.58,0.96
6.6,0.92
6.62,0.88
6.64,0.92
6.66,1.12
6.68,1.08
6.7,0.96
6.72,0.8
6.74,0.76
6.76,0.92
6.78,0.96
6.8,-1.28
6.82,-1.16
6.84,-1.2
6.86,-1.0
6.88,-1.0
6.9,-0.92
6.92,-0.96
6.94,-1.04
6.96,-1.0
6.98,-1.0
7.0,-1.12
7.02,-1.0
7.04,-0.92
7.06,-0.88
7.08,-0.84
7.1,-1.12
7.12,-0.96
7.14,-1.0
7.16,-0.92
7.18,-0.88
7.2,-0.96
7.22,-0.96
7.24,-0.88
7.26,-0.88
7.28,-0.76
7.3,1.36
7.32,1.12
7.34,0.96
7.36,1.08
7.38,1.04
7.4,1.0
7.42,0.88
7.44,0.96
7.46,1.04
7.48,1.04
7.5,1.0
7.52,1.04
7.54,1.0
7.56,1.08
7.58,1.0
7.6,0.96
7.62,0.88
7.64,0.84
7.66,1.08
7.68,0.88
7.7,0.92
7.72,0.88
7.74,0.88
7.76,0.92
7.78,0.92
7.8,-1.2
7.82,-1.16
7.84,-1.12
7.86,-1.08
7.88,-0.92
7.9,-0.88
7.92,-1.08
7.94,-0.96
7.96,-0.92
7.98,-0.84
8.0,-0.96
8.02,-1.04
8.04,-1.12
8.06,-0.88
8.08,-0.8
8.1,-0.92
8.12,-1.0
8.14,-0.96
8.16,-0.8
8.18,-0.76
8.2,-0.84
8.22,-0.96
8.24,-1.04
8.26,-0.92
8.28,-0.84
8.3,1.32
8.32,1.04
8.34,1.04
8.36,1.08
8.38,1.08
8.4,1.0
8.42,0.96
8.44,1.0
8.46,0.88
8.48,1.12
8.5,1.08
8.52,0.8
8.54,0.92
8.56,1.0
8.58,0.96
8.6,1.0
8.62,0.8
8.64,0.96
8.66,0.88
8.68,1.12
8.7,1.0
8.72,0.92
8.74,0.84
8.76,0.96
8.78,0.96
8.8,-1.12
8.82,-1.16
8.84,-1.12
8.86,-1.0
8.88,-0.96
8.9,-0.96
8.92,-0.92
8.94,-1.0
