tiempo,voltaje
2.38,1.88
2.4,1.96
2.42,2.0
2.44,2.0
2.46,2.0
2.48,1.96
2.5,2.0
2.52,1.96
2.54,1.96
2.56,1.96
2.58,1.96
2.6,2.0
2.62,1.96
2.64,1.96
2.66,1.96
2.68,1.92
2.7,1.96
2.72,1.96
2.74,1.96
2.76,2.0
2.78,1.92
2.8,1.96
2.82,1.92
2.84,2.0
2.86,1.96
2.88,-1.88
2.9,-1.92
2.92,-1.92
2.94,-1.96
2.96,-1.96
2.98,-1.96
3.0,-1.92
3.02,-1.88
3.04,-1.92
3.06,-1.88
3.08,-1.92
3.1,-1.88
3.12,-1.92
3.14,-1.88
3.16,-1.92
3.18,-1.92
3.2,-1.88
3.22,-1.92
3.24,-1.96
3.26,-1.92
3.28,-1.88
3.3,-1.92
3.32,-1.88
3.34,-1.88
3.36,-1.92
3.38,1.92
3.4,1.92
3.42,2.0
3.44,2.0
3.46,2.0
3.48,1.96
3.5,1.96
3.52,2.0
3.54,1.96
3.56,1.96
3.58,1.96
3.6,2.0
3.62,1.96
3.64,1.96
3.66,1.96
3.68,1.96
3.7,1.92
3.72,1.92
3.74,1.96
3.76,1.96
3.78,1.92
3.8,1.92
3.82,1.92
3.84,1.96
3.86,1.96
3.88,-1.88
3.9,-1.88
3.92,-1.92
3.94,-1.92
3.96,-1.96
3.98,-1.92
4.0,-1.96
4.02,-1.92
4.04,-1.96
4.06,-1.92
4.08,-1.92
4.1,-1.92
4.12,-1.92
4.14,-1.92
4.16,-1.96
4.18,-1.88
4.2,-1.92
4.22,-1.88
4.24,-1.92
4.26,-1.92
4.28,-1.88
4.3,-1.92
4.32,-1.88
4.34,-1.88
4.36,-1.92
4.38,1.92
4.4,1.96
4.42,2.0
4.44,2.0
4.46,1.96
4.48,1.96
4.5,2.0
4.52,1.96
4.54,1.96
4.56,2.0
4.58,2.0
4.6,1.96
4.62,1.96
4.64,1.96
4.66,2.0
4.68,1.96
4.7,1.96
4.72,1.92
4.74,1.96
4.76,1.96
4.78,1.92
4.8,1.96
4.82,1.92
4.84,1.92
4.86,1.92
4.88,-1.88
4.9,-1.88
4.92,-1.92
4.94,-1.96
4.96,-1.96
4.98,-1.92
5.0,-1.92
5.02,-1.92
5.04,-1.92
5.06,-1.92
5.08,-1.96
5.1,-1.92
5.12,-1.84
5.14,-1.88
5.16,-1.88
5.18,-1.92
5.2,-1.88
5.22,-1.92
5.24,-1.92
5.26,-1.88
5.28,-1.92
5.3,-1.84
5.32,-1.88
5.34,-1.88
5.36,1.56
5.38,1.92
5.4,1.96
5.42,2.0
5.44,1.96
5.46,2.0
5.48,1.96
5.5,1.96
5.52,2.0
5.54,1.96
5.56,1.96
5.58,1.96
5.6,1.96
5.62,1.96
5.64,1.96
5.66,1.96
5.68,1.92
5.7,1.96
5.72,1.92
5.74,1.96
5.76,1.92
5.78,1.96
5.8,1.96
5.82,2.0
5.84,1.96
5.86,-1.72
5.88,-1.88
5.9,-1.92
5.92,-1.96
5.94,-1.96
5.96,-1.92
5.98,-1.92
6.0,-1.88
6.02,-1.88
6.04,-1.96
6.06,-1.92
6.08,-1.92
6.1,-1.92
6.12,-1.92
6.14,-1.96
6.16,-1.88
6.18,-1.88
6.2,-1.88
6.22,-1.88
6.24,-1.92
6.26,-1.92
6.28,-1.96
6.3,-1.92
6.32,-1.92
6.34,-1.92
6.36,1.84
6.38,2.0
6.4,1.96
6.42,2.0
6.44,2.0
6.46,1.96
6.48,1.96
6.5,1.96
6.52,1.96
6.54,1.96
6.56,1.96
6.58,1.96
6.6,1.96
6.62,1.92
6.64,2.0
6.66,1.96
6.68,1.96
6.7,1.92
6.72,1.96
6.74,1.96
6.76,1.96
6.78,1.92
6.8,1.96
6.82,1.96
6.84,1.92
6.86,-1.76
6.88,-1.88
6.9,-1.92
6.92,-1.92
6.94,-1.92
6.96,-1.96
6.98,-1.92
7.0,-1.92
7.02,-1.92
7.04,-1.92
7.06,-1.92
7.08,-1.92
7.1,-1.88
7.12,-1.92
7.14,-1.92
7.16,-1.92
7.18,-1.92
7.2,-1.92
7.22,-1.92
7.24,-1.88
7.26,-1.88
7.28,-1.88
7.3,-1.88
7.32,-1.84
7.34,-1.92
7.36,1.84
7.38,1.96
7.4,2.0
7.42,2.0
7.44,2.0
7.46,2.0
7.48,1.96
7.5,1.96
7.52,2.0
7.54,2.0
7.56,1.96
7.58,1.92
7.6,1.96
7.62,1.92
7.64,1.96
7.66,1.92
7.68,1.92
7.7,1.96
7.72,1.96
7.74,1.92
7.76,1.96
7.78,1.96
7.8,1.96
7.82,1.92
7.84,1.96
7.86,-1.84
7.88,-1.92
7.9,-1.92
7.92,-1.92
7.94,-1.92
7.96,-1.96
7.98,-1.96
8.0,-1.92
8.02,-1.92
8.04,-1.92
8.06,-1.92
8.08,-1.92
8.1,-1.88
8.12,-1.88
8.14,-1.92
8.16,-1.92
8.18,-1.92
8.2,-1.92
8.22,-1.88
8.24,-1.88
8.26,-1.92
8.28,-1.92
