tiempo,voltaje
2.36,1.64
2.38,1.96
2.4,1.96
2.42,1.96
2.44,1.96
2.46,2.0
2.48,2.0
2.5,1.96
2.52,1.96
2.54,1.96
2.56,2.0
2.58,2.0
2.6,2.0
2.62,1.92
2.64,1.96
2.66,1.96
2.68,1.96
2.7,1.96
2.72,1.96
2.74,1.96
2.76,2.0
2.78,2.0
2.8,1.92
2.82,2.0
2.84,1.92
2.86,-1.68
2.88,-1.96
2.9,-1.92
2.92,-1.96
2.94,-1.96
2.96,-1.96
2.98,-1.92
3.0,-1.92
3.02,-1.92
3.04,-1.96
3.06,-1.92
3.08,-1.92
3.1,-1.96
3.12,-1.96
3.14,-1.96
3.16,-1.96
3.18,-1.88
3.2,-1.92
3.22,-1.92
3.24,-1.96
3.26,-1.92
3.28,-1.92
3.3,-1.88
3.32,-1.92
3.34,-1.92
3.36,1.84
3.38,1.96
3.4,1.96
3.42,2.0
3.44,2.0
3.46,1.96
3.48,2.0
3.5,2.0
3.52,2.0
3.54,2.0
3.56,2.0
3.58,1.96
3.6,2.0
3.62,1.92
3.64,1.96
3.66,1.96
3.68,2.04
3.7,1.96
3.72,1.96
3.74,1.92
3.76,1.96
3.78,1.96
3.8,1.92
3.82,1.96
3.84,1.92
3.86,-1.8
3.88,-1.96
3.9,-1.96
3.92,-1.92
3.94,-1.92
3.96,-1.96
3.98,-1.92
4.0,-1.96
4.02,-1.88
4.04,-1.96
4.06,-1.92
4.08,-1.88
4.1,-1.92
4.12,-1.92
4.14,-1.92
4.16,-1.96
4.18,-1.92
4.2,-1.92
4.22,-1.92
4.24,-1.92
4.26,-1.92
4.28,-1.92
4.3,-1.88
4.32,-1.92
4.34,-1.92
4.36,1.88
4.38,2.0
4.4,2.0
4.42,2.0
4.44,2.0
4.46,1.96
4.48,2.0
4.5,1.96
4.52,2.0
4.54,2.0
4.56,1.96
4.58,1.96
4.6,1.96
4.62,2.0
4.64,2.0
4.66,2.0
4.68,1.92
4.7,1.96
4.72,1.92
4.74,1.96
4.76,1.96
4.78,1.96
4.8,1.92
4.82,1.96
4.84,1.96
4.86,-1.84
4.88,-1.92
4.9,-1.92
4.92,-1.96
4.94,-1.92
4.96,-1.96
4.98,-1.96
5.0,-1.92
5.02,-1.92
5.04,-1.92
5.06,-1.92
5.08,-1.92
5.1,-1.88
5.12,-1.92
5.14,-1.96
5.16,-1.92
5.18,-1.92
5.2,-1.92
5.22,-1.92
5.24,-1.92
5.26,-1.92
5.28,-1.88
5.3,-1.92
5.32,-1.92
5.34,-1.92
5.36,1.92
5.38,1.96
5.4,2.0
5.42,2.0
5.44,1.96
5.46,2.0
5.48,1.96
5.5,2.0
5.52,2.0
5.54,2.0
5.56,2.0
5.58,1.96
5.6,2.0
5.62,1.96
5.64,1.96
5.66,1.96
5.68,2.0
5.7,1.96
5.72,2.0
5.74,1.96
5.76,1.96
5.78,1.96
5.8,1.92
5.82,1.96
5.84,1.92
5.86,-1.88
5.88,-1.92
5.9,-1.92
5.92,-1.96
5.94,-1.96
5.96,-1.96
5.98,-1.92
6.0,-1.92
6.02,-1.96
6.04,-1.96
6.06,-1.96
6.08,-1.96
6.1,-1.92
6.12,-1.92
6.14,-1.96
6.16,-1.96
6.18,-1.92
6.2,-1.92
6.22,-1.88
6.24,-1.92
6.26,-1.92
6.28,-1.88
6.3,-1.92
6.32,-1.88
6.34,-1.92
6.36,1.96
6.38,1.96
6.4,2.0
6.42,1.96
6.44,1.96
6.46,2.0
6.48,2.0
6.5,1.96
6.52,1.96
6.54,1.96
6.56,1.96
6.58,2.0
6.6,2.0
6.62,2.0
6.64,1.96
6.66,1.96
6.68,1.96
6.7,1.96
6.72,1.96
6.74,1.96
6.76,2.0
6.78,2.0
6.8,2.0
6.82,1.96
6.84,1.92
6.86,-1.92
6.88,-1.92
6.9,-1.92
6.92,-1.96
6.94,-1.96
6.96,-1.96
6.98,-1.92
7.0,-1.92
7.02,-1.92
7.04,-1.92
7.06,-1.92
7.08,-1.92
7.1,-1.92
7.12,-1.92
7.14,-1.92
7.16,-1.88
7.18,-1.92
7.2,-1.88
7.22,-1.92
7.24,-1.92
7.26,-1.92
7.28,-1.92
7.3,-1.92
7.32,-1.92
7.34,1.64
7.36,1.96
7.38,1.96
7.4,2.0
7.42,2.0
7.44,2.0
7.46,2.0
7.48,1.96
7.5,1.96
7.52,2.0
7.54,1.96
7.56,1.96
7.58,2.0
7.6,2.0
7.62,2.0
7.64,1.96
7.66,1.96
7.68,1.96
7.7,1.96
7.72,1.96
7.74,1.96
7.76,1.92
7.78,1.96
7.8,1.92
7.82,1.96
7.84,-1.72
7.86,-1.92
7.88,-1.92
7.9,-1.92
7.92,-1.96
7.94,-1.96
7.96,-1.96
7.98,-1.92
8.0,-1.92
8.02,-1.92
8.04,-1.92
8.06,-1.92
8.08,-1.88
8.1,-1.92
8.12,-1.96
8.14,-1.92
8.16,-1.96
8.18,-1.96
8.2,-1.92
8.22,-1.92
8.24,-1.88
8.26,-1.88
8.28,-1.88
8.3,-1.88
8.32,-1.88
8.34,1.84
8.36,1.96
8.38,1.96
8.4,1.96
8.42,1.96
8.44,2.0
8.46,2.0
8.48,2.0
8.5,2.0
8.52,1.96
8.54,2.0
8.56,2.0
8.58,1.96
8.6,2.0
8.62,1.96
8.64,1.96
8.66,1.92
8.68,1.92
8.7,1.92
8.72,2.0
8.74,1.96
8.76,1.92
8.78,1.96
8.8,2.0
8.82,1.96
8.84,-1.84
8.86,-1.92
8.88,-1.96
8.9,-1.96
8.92,-1.92
8.94,-1.96
8.96,-1.96
8.98,-1.96
9.0,-1.96
9.02,-1.92
9.04,-1.92
9.06,-1.96
9.08,-1.88
9.1,-1.92
9.12,-1.92
9.14,-1.92
9.16,-1.92
9.18,-1.96
9.2,-1.92
9.22,-1.92
9.24,-1.88
9.26,-1.92
9.28,-1.92
9.3,-1.84
9.32,-1.92
9.34,1.92
9.36,1.96
9.38,1.96
9.4,2.0
9.42,2.0
9.44,2.0
9.46,1.96
9.48,1.96
9.5,1.96
9.52,1.96
9.54,2.0
9.56,2.0
9.58,1.96
9.6,1.96
9.62,2.0
9.64,2.0
9.66,1.96
9.68,1.96
9.7,1.96
9.72,1.96
9.74,1.96
9.76,1.96
9.78,1.96
9.8,1.96
9.82,1.96
9.84,-1.88
9.86,-1.96
9.88,-1.96
9.9,-1.96
9.92,-1.92
9.94,-1.92
9.96,-1.96
9.98,-1.92
10.0,-1.96
10.02,-1.96
10.04,-1.92
10.06,-1.92
10.08,-1.96
10.1,-1.96
10.12,-1.92
10.14,-1.88
10.16,-1.88
10.18,-1.92
10.2,-1.92
10.22,-1.88
10.24,-1.92
10.26,-1.92
10.28,-1.92
10.3,-1.92
10.32,-1.88
10.34,1.92
10.36,2.0
10.38,1.96
10.4,1.96
10.42,2.0
10.44,2.0
10.46,2.0
10.48,1.96
10.5,1.96
10.52,2.0
10.54,1.96
10.56,1.96
10.58,2.0
10.6,1.96
10.62,1.96
10.64,1.96
10.66,2.0
10.68,1.96
10.7,1.96
10.72,1.96
10.74,2.0
10.76,1.96
10.78,1.92
10.8,1.96
10.82,1.96
10.84,-1.88
10.86,-1.96
10.88,-1.92
10.9,-1.92
10.92,-1.92
10.94,-1.96
10.96,-1.96
10.98,-1.92
11.0,-1.92
11.02,-1.88
11.04,-1.92
11.06,-1.96
11.08,-1.92
11.1,-1.96
11.12,-1.88
11.14,-1.92
11.16,-1.92
11.18,-1.96
11.2,-1.92
11.22,-1.92
11.24,-1.92
11.26,-1.88
11.28,-1.96
11.3,-1.96
11.32,-1.92
11.34,1.92
