tiempo,voltaje
2.82,0.256
2.84,0.272
2.86,0.28
2.88,0.272
2.9,0.28
2.92,0.28
2.94,0.28
2.96,0.28
2.98,0.28
3.0,0.28
3.02,0.28
3.04,0.28
3.06,0.28800000000000003
3.08,0.28
3.1,0.28
3.12,0.28
3.14,0.28800000000000003
3.16,0.28
3.18,0.28800000000000003
3.2,0.28800000000000003
3.22,0.28800000000000003
3.24,0.28800000000000003
3.26,0.28800000000000003
3.28,0.28800000000000003
3.3,0.28800000000000003
3.32,-0.256
3.34,-0.264
3.36,-0.272
3.38,-0.272
3.4,-0.272
3.42,-0.28
3.44,-0.272
3.46,-0.28
3.48,-0.272
3.5,-0.272
3.52,-0.28
3.54,-0.272
3.56,-0.272
3.58,-0.28
3.6,-0.272
3.62,-0.28
3.64,-0.272
3.66,-0.272
3.68,-0.28
3.7,-0.28
3.72,-0.272
3.74,-0.28
3.76,-0.28
3.78,-0.272
3.8,-0.28
3.82,0.264
3.84,0.272
3.86,0.28
3.88,0.28
3.9,0.28
3.92,0.272
3.94,0.28
3.96,0.28
3.98,0.28
4.0,0.28
4.02,0.28
4.04,0.28800000000000003
4.06,0.28
4.08,0.28
4.1,0.28800000000000003
4.12,0.28
4.14,0.28
4.16,0.28
4.18,0.28
4.2,0.28
4.22,0.28800000000000003
4.24,0.28
4.26,0.28800000000000003
4.28,0.28800000000000003
4.3,0.28800000000000003
4.32,-0.256
4.34,-0.272
4.36,-0.272
4.38,-0.272
4.4,-0.272
4.42,-0.272
4.44,-0.272
4.46,-0.272
4.48,-0.28
4.5,-0.28
4.52,-0.28
4.54,-0.272
4.56,-0.28
4.58,-0.28
4.6,-0.272
4.62,-0.28
4.64,-0.28
4.66,-0.28
4.68,-0.28
4.7,-0.28
4.72,-0.28
4.74,-0.272
4.76,-0.28
4.78,-0.28
4.8,-0.272
4.82,0.264
4.84,0.28
4.86,0.28
4.88,0.28
4.9,0.28
4.92,0.28
4.94,0.28
4.96,0.28
4.98,0.28
5.0,0.28
5.02,0.28
5.04,0.28
5.06,0.28
5.08,0.28
5.1,0.28
5.12,0.28
5.14,0.28800000000000003
5.16,0.28
5.18,0.28
5.2,0.28
5.22,0.28800000000000003
5.24,0.28
5.26,0.28
5.28,0.28800000000000003
5.3,0.28800000000000003
5.32,-0.264
5.34,-0.264
5.36,-0.272
5.38,-0.272
5.4,-0.28
5.42,-0.28
5.44,-0.272
5.46,-0.272
5.48,-0.28
5.5,-0.272
5.52,-0.272
5.54,-0.28
5.56,-0.272
5.58,-0.28
5.6,-0.28
5.62,-0.28
5.64,-0.272
5.66,-0.28
5.68,-0.28
5.7,-0.28
5.72,-0.272
5.74,-0.272
5.76,-0.28
5.78,-0.28
5.8,-0.28
5.82,0.264
5.84,0.28
5.86,0.28
5.88,0.28
5.9,0.28
5.92,0.28
5.94,0.28800000000000003
5.96,0.29600000000000004
5.98,0.28
6.0,0.28
6.02,0.28800000000000003
6.04,0.28
6.06,0.28
6.08,0.28
6.1,0.28800000000000003
6.12,0.28
6.14,0.28800000000000003
6.16,0.28800000000000003
6.18,0.28
6.2,0.28
6.22,0.28
6.24,0.28800000000000003
6.26,0.28
6.28,0.28800000000000003
6.3,0.28800000000000003
6.32,-0.264
6.34,-0.264
6.36,-0.272
6.38,-0.264
6.4,-0.28
6.42,-0.272
6.44,-0.272
6.46,-0.28
6.48,-0.28
6.5,-0.272
6.52,-0.272
6.54,-0.28
6.56,-0.28
6.58,-0.28
6.6,-0.272
6.62,-0.28
6.64,-0.272
6.66,-0.28
6.68,-0.28
6.7,-0.28
6.72,-0.264
6.74,-0.272
6.76,-0.272
6.78,-0.28
6.8,-0.28
6.82,0.264
6.84,0.272
6.86,0.28
6.88,0.28
6.9,0.28800000000000003
6.92,0.28
6.94,0.28
6.96,0.28
6.98,0.28
7.0,0.28
7.02,0.28
7.04,0.28800000000000003
7.06,0.28
7.08,0.28800000000000003
7.1,0.28
7.12,0.28800000000000003
7.14,0.28800000000000003
7.16,0.28800000000000003
7.18,0.28
7.2,0.28800000000000003
7.22,0.28
7.24,0.28
7.26,0.28
7.28,0.28800000000000003
7.3,0.28
7.32,-0.264
7.34,-0.272
7.36,-0.264
7.38,-0.272
7.4,-0.28
7.42,-0.28
7.44,-0.272
7.46,-0.272
7.48,-0.28
7.5,-0.28
7.52,-0.28
7.54,-0.272
7.56,-0.28
7.58,-0.28
7.6,-0.272
7.62,-0.28
7.64,-0.272
7.66,-0.28
7.68,-0.272
7.7,-0.28
7.72,-0.28
7.74,-0.28
7.76,-0.28
7.78,-0.28800000000000003
7.8,-0.28
7.82,0.272
7.84,0.272
7.86,0.28
7.88,0.28
7.9,0.28
7.92,0.28
7.94,0.28
7.96,0.28
7.98,0.28
8.0,0.28
8.02,0.28
8.04,0.28
8.06,0.28
8.08,0.28
8.1,0.28
8.12,0.28
8.14,0.28
8.16,0.28
8.18,0.28800000000000003
8.2,0.28
8.22,0.28
8.24,0.28
8.26,0.28800000000000003
8.28,0.28800000000000003
8.3,0.28800000000000003
8.32,-0.264
8.34,-0.264
8.36,-0.272
8.38,-0.272
8.4,-0.272
8.42,-0.272
8.44,-0.272
8.46,-0.272
8.48,-0.272
8.5,-0.272
8.52,-0.28
8.54,-0.272
8.56,-0.28
8.58,-0.28
8.6,-0.272
8.62,-0.28
8.64,-0.28
8.66,-0.28
8.68,-0.272
8.7,-0.28
8.72,-0.28
8.74,-0.28
8.76,-0.28
8.78,-0.28
8.8,-0.28
8.82,0.264
8.84,0.28
8.86,0.28
8.88,0.28
8.9,0.28
8.92,0.28
8.94,0.28
8.96,0.28
8.98,0.28
9.0,0.28
9.02,0.28
9.04,0.28
9.06,0.28
9.08,0.28
9.1,0.28
9.12,0.28
9.14,0.28
9.16,0.28
9.18,0.28800000000000003
9.2,0.28
9.22,0.28
9.24,0.28800000000000003
9.26,0.28
9.28,0.28
9.3,0.28800000000000003
9.32,-0.264
9.34,-0.272
9.36,-0.28
9.38,-0.264
9.4,-0.28
9.42,-0.28
9.44,-0.272
9.46,-0.28
