tiempo,voltaje
2.4,3.84
2.42,3.76
2.44,3.76
2.46,3.76
2.48,3.76
2.5,3.76
2.52,3.76
2.54,3.76
2.56,3.76
2.58,3.76
2.6,3.76
2.62,3.76
2.64,3.76
2.66,3.76
2.68,3.76
2.7,3.76
2.72,3.76
2.74,3.68
2.76,3.76
2.78,3.76
2.8,3.76
2.82,3.68
2.84,3.76
2.86,3.76
2.88,3.76
2.9,-3.68
2.92,-3.68
2.94,-3.68
2.96,-3.68
2.98,-3.68
3.0,-3.68
3.02,-3.68
3.04,-3.68
3.06,-3.6
3.08,-3.68
3.1,-3.68
3.12,-3.68
3.14,-3.68
3.16,-3.68
3.18,-3.68
3.2,-3.68
3.22,-3.68
3.24,-3.68
3.26,-3.68
3.28,-3.68
3.3,-3.68
3.32,-3.68
3.34,-3.68
3.36,-3.68
3.38,-3.68
3.4,3.76
3.42,3.76
3.44,3.76
3.46,3.76
3.48,3.76
3.5,3.76
3.52,3.76
3.54,3.76
3.56,3.68
3.58,3.68
3.6,3.76
3.62,3.76
3.64,3.84
3.66,3.76
3.68,3.84
3.7,3.68
3.72,3.68
3.74,3.76
3.76,3.76
3.78,3.68
3.8,3.76
3.82,3.76
3.84,3.68
3.86,3.76
3.88,3.76
3.9,-3.68
3.92,-3.68
3.94,-3.68
3.96,-3.68
3.98,-3.68
4.0,-3.68
4.02,-3.68
4.04,-3.68
4.06,-3.68
4.08,-3.68
4.1,-3.68
4.12,-3.6
4.14,-3.68
4.16,-3.68
4.18,-3.68
4.2,-3.68
4.22,-3.6
4.24,-3.68
4.26,-3.68
4.28,-3.76
4.3,-3.68
4.32,-3.68
4.34,-3.68
4.36,-3.68
4.38,-3.68
4.4,3.84
4.42,3.68
4.44,3.76
4.46,3.76
4.48,3.76
4.5,3.76
4.52,3.76
4.54,3.76
4.56,3.76
4.58,3.76
4.6,3.76
4.62,3.76
4.64,3.76
4.66,3.76
4.68,3.76
4.7,3.68
4.72,3.76
4.74,3.76
4.76,3.76
4.78,3.76
4.8,3.76
4.82,3.76
4.84,3.68
4.86,3.76
4.88,3.68
4.9,-3.68
4.92,-3.68
4.94,-3.68
4.96,-3.68
4.98,-3.68
5.0,-3.68
5.02,-3.68
5.04,-3.68
5.06,-3.68
5.08,-3.6
5.1,-3.68
5.12,-3.68
5.14,-3.68
5.16,-3.68
5.18,-3.68
5.2,-3.76
5.22,-3.68
5.24,-3.68
5.26,-3.68
5.28,-3.68
5.3,-3.6
5.32,-3.68
5.34,-3.76
5.36,-3.68
5.38,-3.6
5.4,3.76
5.42,3.76
5.44,3.76
5.46,3.76
5.48,3.68
5.5,3.76
5.52,3.76
5.54,3.76
5.56,3.76
5.58,3.76
5.6,3.76
5.62,3.68
5.64,3.76
5.66,3.68
5.68,3.76
5.7,3.76
5.72,3.76
5.74,3.76
5.76,3.76
5.78,3.68
5.8,3.76
5.82,3.68
5.84,3.76
5.86,3.68
5.88,3.76
5.9,-3.68
5.92,-3.68
5.94,-3.68
5.96,-3.68
5.98,-3.68
6.0,-3.76
6.02,-3.68
6.04,-3.68
6.06,-3.68
6.08,-3.68
6.1,-3.68
6.12,-3.68
6.14,-3.68
6.16,-3.68
6.18,-3.68
6.2,-3.68
6.22,-3.68
6.24,-3.68
6.26,-3.68
6.28,-3.6
6.3,-3.68
6.32,-3.68
6.34,-3.68
6.36,-3.6
6.38,-3.68
6.4,3.76
6.42,3.76
6.44,3.76
6.46,3.76
6.48,3.76
6.5,3.76
6.52,3.76
6.54,3.76
6.56,3.76
6.58,3.76
6.6,3.68
6.62,3.76
6.64,3.76
6.66,3.76
6.68,3.68
6.7,3.76
6.72,3.76
6.74,3.68
6.76,3.76
6.78,3.68
6.8,3.76
