tiempo,voltaje
2.9,0.084
2.92,0.084
2.94,0.086
2.96,0.09
2.98,0.042
3.0,0.066
3.02,0.044000000000000004
3.04,0.066
3.06,0.076
3.08,0.042
3.1,0.055999999999999994
3.12,0.032
3.14,0.064
3.16,0.036000000000000004
3.18,0.042
3.2,0.052000000000000005
3.22,0.066
3.24,0.042
3.26,0.054000000000000006
3.28,0.04
3.3,0.064
3.32,0.052000000000000005
3.34,0.052000000000000005
3.36,0.07400000000000001
3.38,0.066
3.4,-0.078
3.42,-0.096
3.44,-0.046
3.46,-0.07400000000000001
3.48,-0.066
3.5,-0.102
3.52,-0.084
3.54,-0.086
3.56,-0.032
3.58,-0.064
3.6,-0.06
3.62,-0.057999999999999996
3.64,-0.05
3.66,-0.044000000000000004
3.68,-0.066
3.7,-0.07200000000000001
3.72,-0.078
3.74,-0.07400000000000001
3.76,-0.054000000000000006
3.78,-0.046
3.8,-0.055999999999999994
3.82,-0.002
3.84,-0.09
3.86,-0.07200000000000001
3.88,-0.057999999999999996
3.9,0.14800000000000002
3.92,0.084
3.94,0.07
3.96,0.042
3.98,0.038
4.0,0.032
4.02,0.05
4.04,0.07
4.06,0.036000000000000004
4.08,0.066
4.1,0.068
4.12,0.026000000000000002
4.14,0.048
4.16,0.04
4.18,0.06
4.2,0.054000000000000006
4.22,0.055999999999999994
4.24,0.044000000000000004
4.26,0.044000000000000004
4.28,0.06
4.3,0.052000000000000005
4.32,0.06
4.34,0.032
4.36,0.08
4.38,0.055999999999999994
4.4,-0.10800000000000001
4.42,-0.092
4.44,-0.068
4.46,-0.055999999999999994
4.48,-0.055999999999999994
4.5,-0.054000000000000006
4.52,-0.062
4.54,-0.04
4.56,-0.038
4.58,-0.068
4.6,-0.064
4.62,-0.038
4.64,-0.018000000000000002
4.66,-0.006
4.68,-0.024
4.7,-0.064
4.72,-0.032
4.74,-0.044000000000000004
4.76,-0.08199999999999999
4.78,-0.06
4.8,-0.07200000000000001
4.82,-0.052000000000000005
4.84,-0.05
4.86,-0.044000000000000004
4.88,-0.046
4.9,0.106
4.92,0.07400000000000001
4.94,0.08800000000000001
4.96,0.034
4.98,0.05
5.0,0.048
5.02,0.066
5.04,0.054000000000000006
5.06,0.038
5.08,0.052000000000000005
5.1,0.036000000000000004
5.12,0.086
5.14,0.055999999999999994
5.16,0.06
5.18,0.052000000000000005
5.2,0.03
5.22,0.052000000000000005
5.24,0.076
5.26,0.04
5.28,0.052000000000000005
5.3,0.068
5.32,0.06
5.34,0.026000000000000002
5.36,0.06
5.38,0.012
5.4,-0.098
5.42,-0.096
5.44,-0.066
5.46,-0.042
5.48,-0.062
5.5,-0.08199999999999999
5.52,-0.052000000000000005
5.54,-0.04
5.56,-0.06
5.58,-0.06
5.6,0.016
5.62,-0.046
5.64,0.012
5.66,-0.064
5.68,-0.046
5.7,-0.064
5.72,-0.048
5.74,-0.044000000000000004
5.76,-0.068
5.78,-0.06
5.8,-0.06
5.82,-0.042
5.84,-0.022000000000000002
5.86,-0.052000000000000005
5.88,-0.036000000000000004
5.9,0.08199999999999999
5.92,0.08
5.94,0.076
5.96,0.055999999999999994
5.98,0.05
6.0,0.062
6.02,0.078
6.04,0.08
6.06,0.06
6.08,0.06
6.1,0.098
6.12,0.057999999999999996
6.14,0.046
6.16,0.038
6.18,0.038
6.2,0.076
6.22,0.066
6.24,0.06
6.26,0.08800000000000001
6.28,0.052000000000000005
6.3,0.055999999999999994
6.32,0.064
6.34,0.066
6.36,0.057999999999999996
6.38,0.057999999999999996
6.4,-0.068
6.42,-0.04
6.44,-0.068
6.46,-0.098
6.48,-0.08800000000000001
6.5,-0.078
6.52,-0.06
6.54,-0.068
6.56,-0.048
6.58,-0.04
6.6,-0.07400000000000001
6.62,-0.044000000000000004
6.64,-0.04
6.66,-0.05
