tiempo,voltaje
2.82,0.06
2.84,0.06
2.86,0.06
2.88,0.07400000000000001
2.9,0.054000000000000006
2.92,0.08800000000000001
2.94,0.07400000000000001
2.96,0.055999999999999994
2.98,0.054000000000000006
3.0,0.084
3.02,0.08199999999999999
3.04,0.03
3.06,0.046
3.08,0.076
3.1,0.054000000000000006
3.12,0.064
3.14,0.038
3.16,0.055999999999999994
3.18,0.042
3.2,0.027999999999999997
3.22,0.054000000000000006
3.24,0.026000000000000002
3.26,0.068
3.28,0.042
3.3,0.068
3.32,-0.064
3.34,-0.08199999999999999
3.36,-0.078
3.38,-0.09
3.4,-0.08199999999999999
3.42,-0.062
3.44,-0.068
3.46,-0.05
3.48,-0.032
3.5,-0.07400000000000001
3.52,-0.05
3.54,-0.066
3.56,-0.038
3.58,-0.052000000000000005
3.6,-0.044000000000000004
3.62,-0.057999999999999996
3.64,-0.057999999999999996
3.66,-0.036000000000000004
3.68,-0.066
3.7,-0.04
3.72,-0.055999999999999994
3.74,-0.055999999999999994
3.76,-0.03
3.78,-0.08199999999999999
3.8,-0.027999999999999997
3.82,0.094
3.84,0.08199999999999999
3.86,0.07400000000000001
3.88,0.084
3.9,0.05
3.92,0.046
3.94,0.066
3.96,0.054000000000000006
3.98,0.036000000000000004
4.0,0.042
4.02,0.057999999999999996
4.04,0.08
4.06,0.048
4.08,0.096
4.1,0.07
4.12,0.04
4.14,0.038
4.16,0.057999999999999996
4.18,0.034
4.2,0.057999999999999996
4.22,0.042
4.24,0.042
4.26,0.055999999999999994
4.28,0.027999999999999997
4.3,-0.128
4.32,-0.064
4.34,-0.07400000000000001
4.36,-0.044000000000000004
4.38,-0.03
4.4,-0.042
4.42,-0.064
4.44,-0.052000000000000005
4.46,-0.07
4.48,-0.05
4.5,-0.076
4.52,-0.054000000000000006
4.54,-0.057999999999999996
4.56,-0.013999999999999999
4.58,-0.066
4.6,-0.07
4.62,-0.048
4.64,-0.08199999999999999
4.66,-0.064
4.68,-0.05
4.7,-0.05
4.72,-0.032
4.74,-0.046
4.76,-0.034
4.78,-0.054000000000000006
4.8,0.15
4.82,0.07
4.84,0.124
4.86,0.057999999999999996
4.88,0.032
4.9,0.084
4.92,0.076
4.94,0.062
4.96,0.016
4.98,0.046
5.0,0.076
5.02,0.084
5.04,0.06
5.06,0.05
5.08,0.09
5.1,0.08
5.12,0.034
5.14,0.068
5.16,0.038
5.18,0.046
5.2,0.038
5.22,0.042
5.24,0.018000000000000002
5.26,0.054000000000000006
5.28,0.038
5.3,-0.07
5.32,-0.114
5.34,-0.055999999999999994
5.36,-0.076
5.38,-0.05
5.4,-0.038
5.42,-0.055999999999999994
5.44,-0.055999999999999994
5.46,-0.068
5.48,-0.032
5.5,-0.034
5.52,-0.07400000000000001
5.54,-0.055999999999999994
5.56,-0.057999999999999996
5.58,-0.038
5.6,-0.055999999999999994
5.62,-0.06
5.64,-0.08199999999999999
5.66,-0.055999999999999994
5.68,-0.042
5.7,-0.038
5.72,-0.06
5.74,-0.07
5.76,-0.057999999999999996
5.78,-0.052000000000000005
5.8,0.122
5.82,0.07
5.84,0.034
5.86,0.062
5.88,0.068
5.9,0.06
5.92,0.066
5.94,0.07400000000000001
5.96,0.05
5.98,0.08
6.0,0.08
6.02,0.06
6.04,0.07200000000000001
6.06,0.036000000000000004
6.08,0.038
6.1,0.054000000000000006
6.12,0.048
6.14,0.06
6.16,0.052000000000000005
6.18,0.04
6.2,0.057999999999999996
6.22,0.057999999999999996
6.24,0.018000000000000002
6.26,0.038
6.28,0.026000000000000002
6.3,-0.11
6.32,-0.068
6.34,-0.1
6.36,-0.068
6.38,-0.066
6.4,-0.032
6.42,-0.057999999999999996
6.44,-0.024
6.46,-0.048
6.48,-0.044000000000000004
6.5,-0.076
6.52,-0.068
6.54,-0.044000000000000004
6.56,-0.052000000000000005
6.58,-0.044000000000000004
6.6,-0.06
6.62,-0.022000000000000002
6.64,-0.04
6.66,-0.03
6.68,-0.08800000000000001
6.7,-0.027999999999999997
6.72,-0.036000000000000004
6.74,-0.044000000000000004
6.76,-0.052000000000000005
6.78,-0.07400000000000001
6.8,0.08
6.82,0.09
6.84,0.05
6.86,0.086
6.88,0.042
6.9,0.055999999999999994
6.92,0.068
6.94,0.06
6.96,0.054000000000000006
6.98,0.066
7.0,0.055999999999999994
7.02,0.057999999999999996
7.04,0.034
7.06,0.078
7.08,0.08800000000000001
7.1,0.052000000000000005
7.12,0.042
7.14,0.027999999999999997
7.16,0.034
7.18,0.026000000000000002
7.2,0.044000000000000004
7.22,0.038
7.24,0.04
7.26,0.057999999999999996
7.28,0.016
7.3,-0.08
7.32,-0.07200000000000001
7.34,-0.102
7.36,-0.06
7.38,-0.076
7.4,-0.07200000000000001
7.42,-0.08
7.44,-0.076
7.46,-0.062
7.48,-0.068
7.5,-0.027999999999999997
7.52,-0.054000000000000006
7.54,-0.042
7.56,-0.052000000000000005
7.58,-0.057999999999999996
7.6,-0.048
7.62,-0.062
7.64,-0.042
7.66,-0.054000000000000006
7.68,-0.08800000000000001
7.7,-0.036000000000000004
7.72,-0.06
7.74,-0.055999999999999994
7.76,-0.052000000000000005
7.78,-0.066
7.8,0.08
7.82,0.078
7.84,0.07200000000000001
7.86,0.05
7.88,0.054000000000000006
7.9,0.038
7.92,0.048
7.94,0.04
7.96,0.046
7.98,0.052000000000000005
8.0,0.057999999999999996
8.02,0.07400000000000001
8.04,0.038
8.06,0.057999999999999996
8.08,0.036000000000000004
8.1,0.054000000000000006
8.12,0.027999999999999997
8.14,0.044000000000000004
8.16,0.062
8.18,0.042
8.2,0.066
8.22,0.018000000000000002
8.24,0.032
8.26,0.048
8.28,0.034
8.3,-0.064
8.32,-0.066
8.34,-0.106
8.36,-0.064
8.38,-0.044000000000000004
8.4,-0.057999999999999996
8.42,-0.024
8.44,-0.062
8.46,-0.06
8.48,-0.08199999999999999
8.5,-0.07
8.52,-0.06
8.54,-0.064
8.56,-0.05
8.58,-0.042
8.6,-0.057999999999999996
8.62,-0.066
8.64,-0.048
8.66,-0.05
8.68,-0.01
8.7,-0.044000000000000004
8.72,-0.022000000000000002
8.74,-0.03
8.76,-0.07
8.78,-0.06
8.8,0.106
8.82,0.084
8.84,0.034
8.86,0.057999999999999996
8.88,0.048
8.9,0.048
8.92,0.076
8.94,0.04
8.96,0.048
8.98,0.042
9.0,0.048
9.02,0.062
9.04,0.044000000000000004
9.06,0.066
9.08,0.05
9.1,0.055999999999999994
9.12,0.034
9.14,0.078
9.16,0.032
9.18,0.02
9.2,0.066
9.22,0.01
9.24,0.055999999999999994
9.26,0.062
9.28,0.032
9.3,-0.098
9.32,-0.057999999999999996
9.34,-0.066
9.36,-0.068
9.38,-0.057999999999999996
9.4,-0.054000000000000006
9.42,-0.066
9.44,-0.066
9.46,-0.062
9.48,-0.027999999999999997
9.5,-0.062
9.52,-0.062
9.54,-0.054000000000000006
9.56,-0.044000000000000004
9.58,-0.068
9.6,-0.066
9.62,-0.057999999999999996
9.64,-0.07200000000000001
9.66,-0.044000000000000004
9.68,-0.054000000000000006
9.7,-0.016
9.72,-0.08
9.74,-0.052000000000000005
9.76,-0.038
9.78,-0.046
9.8,0.092
9.82,0.054000000000000006
9.84,0.064
9.86,0.055999999999999994
9.88,0.057999999999999996
9.9,0.054000000000000006
9.92,0.022000000000000002
9.94,0.05
9.96,0.048
9.98,0.054000000000000006
10.0,0.055999999999999994
10.02,0.078
10.04,0.07200000000000001
10.06,0.066
10.08,0.062
10.1,0.04
10.12,0.026000000000000002
10.14,0.026000000000000002
10.16,0.038
10.18,0.048
10.2,0.052000000000000005
10.22,0.07200000000000001
10.24,0.026000000000000002
10.26,0.032
10.28,0.036000000000000004
10.3,-0.098
10.32,-0.054000000000000006
10.34,-0.064
10.36,-0.062
10.38,-0.08199999999999999
10.4,-0.05
10.42,-0.076
10.44,-0.07
10.46,-0.046
10.48,-0.054000000000000006
10.5,-0.054000000000000006
10.52,-0.062
10.54,-0.055999999999999994
10.56,-0.078
10.58,-0.046
10.6,-0.05
10.62,-0.012
10.64,-0.062
10.66,-0.042
10.68,0.02
10.7,-0.02
10.72,-0.026000000000000002
10.74,-0.055999999999999994
10.76,-0.07400000000000001
10.78,-0.022000000000000002
10.8,0.096
10.82,0.08
10.84,0.054000000000000006
10.86,0.034
10.88,0.052000000000000005
10.9,0.046
10.92,0.038
10.94,0.042
10.96,0.078
10.98,0.03
11.0,0.034
11.02,0.09
11.04,0.03
11.06,0.044000000000000004
11.08,0.05
11.1,0.07
11.12,0.026000000000000002
11.14,0.052000000000000005
11.16,0.044000000000000004
11.18,-0.002
11.2,0.096
11.22,0.048
11.24,0.034
11.26,0.038
11.28,0.07400000000000001
11.3,-0.052000000000000005
11.32,-0.06
11.34,-0.054000000000000006
11.36,-0.046
11.38,-0.08
11.4,-0.07200000000000001
11.42,-0.02
11.44,-0.048
11.46,-0.066
11.48,-0.036000000000000004
11.5,-0.048
11.52,-0.052000000000000005
11.54,-0.064
11.56,-0.102
11.58,-0.055999999999999994
11.6,-0.042
11.62,-0.04
11.64,-0.027999999999999997
11.66,-0.026000000000000002
11.68,-0.07200000000000001
11.7,-0.05
11.72,-0.084
11.74,-0.066
11.76,-0.046
11.78,-0.024
11.8,0.076
11.82,0.066
11.84,0.055999999999999994
11.86,0.05
11.88,0.114
11.9,0.054000000000000006
11.92,0.048
11.94,0.057999999999999996
11.96,0.092
11.98,0.018000000000000002
12.0,0.06
12.02,0.04
12.04,0.068
12.06,0.044000000000000004
12.08,0.06
12.1,0.042
12.12,0.057999999999999996
12.14,0.055999999999999994
12.16,0.076
12.18,0.068
12.2,0.036000000000000004
12.22,0.026000000000000002
12.24,0.046
12.26,0.05
12.28,0.038
12.3,-0.064
12.32,-0.062
12.34,-0.084
12.36,-0.06
12.38,-0.064
12.4,-0.052000000000000005
12.42,-0.052000000000000005
12.44,-0.057999999999999996
12.46,-0.078
12.48,-0.05
12.5,-0.057999999999999996
12.52,-0.078
12.54,-0.07400000000000001
12.56,-0.076
12.58,-0.026000000000000002
12.6,-0.07400000000000001
12.62,-0.04
12.64,-0.038
12.66,-0.05
12.68,-0.052000000000000005
12.7,-0.036000000000000004
12.72,-0.036000000000000004
12.74,-0.05
12.76,-0.057999999999999996
12.78,-0.044000000000000004
12.8,0.08
12.82,0.06
12.84,0.046
12.86,0.042
12.88,0.06
12.9,0.027999999999999997
12.92,0.038
12.94,0.032
12.96,0.07
12.98,0.06
13.0,0.07
13.02,0.07200000000000001
13.04,0.048
13.06,0.046
13.08,0.052000000000000005
13.1,0.076
13.12,0.122
13.14,0.038
13.16,0.032
13.18,0.054000000000000006
13.2,0.055999999999999994
13.22,0.05
13.24,0.048
13.26,0.07400000000000001
13.28,0.04
13.3,-0.08800000000000001
13.32,-0.09
13.34,-0.09
13.36,-0.078
13.38,-0.08199999999999999
13.4,-0.07
13.42,-0.08800000000000001
13.44,-0.06
13.46,-0.07400000000000001
13.48,-0.08199999999999999
13.5,-0.068
13.52,-0.036000000000000004
13.54,-0.044000000000000004
13.56,-0.096
13.58,-0.057999999999999996
13.6,-0.027999999999999997
13.62,-0.052000000000000005
13.64,-0.055999999999999994
13.66,-0.04
13.68,-0.05
13.7,-0.042
13.72,-0.06
13.74,-0.044000000000000004
13.76,-0.032
13.78,0.168
13.8,0.054000000000000006
13.82,0.102
13.84,0.064
13.86,0.07200000000000001
13.88,0.048
13.9,0.086
13.92,0.036000000000000004
13.94,0.05
13.96,0.05
13.98,0.048
14.0,0.048
14.02,0.057999999999999996
14.04,0.04
14.06,0.11800000000000001
14.08,0.04
14.1,0.062
14.12,0.07400000000000001
14.14,0.05
14.16,0.066
14.18,0.05
14.2,0.042
14.22,0.068
14.24,0.048
14.26,0.046
14.28,-0.154
14.3,-0.09
14.32,-0.09
14.34,-0.086
14.36,-0.078
14.38,-0.07200000000000001
14.4,-0.078
14.42,-0.07200000000000001
14.44,-0.064
14.46,-0.042
14.48,-0.05
14.5,-0.062
14.52,-0.016
14.54,-0.062
14.56,-0.04
14.58,-0.048
14.6,-0.064
14.62,-0.07200000000000001
14.64,-0.066
14.66,-0.062
14.68,-0.05
14.7,-0.084
14.72,-0.034
14.74,-0.055999999999999994
14.76,-0.054000000000000006
14.78,0.11
14.8,0.038
14.82,0.048
14.84,0.046
14.86,0.052000000000000005
14.88,0.064
14.9,0.1
14.92,0.07400000000000001
14.94,0.064
14.96,0.026000000000000002
14.98,0.066
15.0,0.08
15.02,0.07200000000000001
15.04,0.032
15.06,0.038
15.08,0.054000000000000006
15.1,0.032
15.12,0.042
15.14,0.038
15.16,0.038
15.18,0.042
15.2,0.044000000000000004
15.22,0.057999999999999996
15.24,0.046
15.26,0.066
15.28,-0.11
15.3,-0.055999999999999994
15.32,-0.076
15.34,-0.05
15.36,-0.07
15.38,-0.052000000000000005
15.4,-0.08199999999999999
15.42,-0.027999999999999997
15.44,-0.066
15.46,-0.027999999999999997
15.48,-0.064
15.5,-0.044000000000000004
15.52,-0.07
15.54,-0.05
15.56,-0.054000000000000006
15.58,-0.05
15.6,-0.07200000000000001
15.62,-0.054000000000000006
15.64,-0.054000000000000006
15.66,-0.052000000000000005
15.68,-0.055999999999999994
15.7,-0.027999999999999997
15.72,-0.012
15.74,-0.055999999999999994
15.76,-0.062
15.78,0.08199999999999999
15.8,0.057999999999999996
15.82,0.044000000000000004
15.84,0.054000000000000006
15.86,0.092
15.88,0.052000000000000005
15.9,0.096
15.92,0.044000000000000004
15.94,0.036000000000000004
15.96,0.052000000000000005
15.98,0.057999999999999996
