tiempo,voltaje
2.76,1.6
2.78,1.44
2.8,1.36
2.82,1.28
2.84,1.32
2.86,1.24
2.88,1.24
2.9,1.28
2.92,1.16
2.94,1.24
2.96,1.16
2.98,1.24
3.0,1.2
3.02,1.16
3.04,1.12
3.06,1.16
3.08,1.16
3.1,1.2
3.12,1.16
3.14,1.12
3.16,1.12
3.18,1.04
3.2,1.16
3.22,1.04
3.24,1.04
3.26,-1.48
3.28,-1.4
3.3,-1.24
3.32,-1.28
3.34,-1.16
3.36,-1.2
3.38,-1.16
3.4,-1.16
3.42,-1.16
3.44,-1.12
3.46,-1.16
3.48,-1.08
3.5,-1.12
3.52,-1.12
3.54,-1.12
3.56,-1.12
3.58,-1.04
3.6,-1.08
3.62,-1.04
3.64,-1.04
3.66,-0.96
3.68,-1.0
3.7,-1.08
3.72,-1.08
3.74,-1.12
3.76,1.56
3.78,1.48
3.8,1.36
3.82,1.36
3.84,1.28
3.86,1.28
3.88,1.32
3.9,1.24
3.92,1.2
3.94,1.16
3.96,1.2
3.98,1.2
4.0,1.16
4.02,1.2
4.04,1.12
4.06,1.12
4.08,1.24
4.1,1.08
4.12,1.08
4.14,1.12
4.16,1.04
4.18,1.2
4.2,1.12
4.22,1.12
4.24,1.08
4.26,-1.48
4.28,-1.36
4.3,-1.28
4.32,-1.28
4.34,-1.2
4.36,-1.16
4.38,-1.16
4.4,-1.16
4.42,-1.2
4.44,-1.16
4.46,-1.16
4.48,-1.16
4.5,-1.12
4.52,-1.16
4.54,-1.12
4.56,-1.08
4.58,-1.08
4.6,-1.08
4.62,-1.08
4.64,-1.08
4.66,-1.08
4.68,-1.08
4.7,-1.04
4.72,-1.12
4.74,-1.04
4.76,1.52
4.78,1.44
4.8,1.32
4.82,1.28
4.84,1.24
4.86,1.28
4.88,1.24
4.9,1.2
4.92,1.2
4.94,1.2
4.96,1.2
4.98,1.24
5.0,1.16
5.02,1.16
5.04,1.16
5.06,1.2
5.08,1.12
5.1,1.12
5.12,1.12
5.14,1.16
5.16,1.12
5.18,1.08
5.2,1.12
5.22,1.08
5.24,1.08
5.26,-1.4
5.28,-1.28
5.3,-1.36
5.32,-1.2
5.34,-1.2
5.36,-1.2
5.38,-1.16
5.4,-1.2
5.42,-1.2
5.44,-1.16
5.46,-1.12
5.48,-1.08
5.5,-1.08
5.52,-1.12
5.54,-1.08
5.56,-1.04
5.58,-1.12
5.6,-1.16
5.62,-1.04
5.64,-1.04
5.66,-1.08
5.68,-1.08
5.7,-1.08
5.72,-0.96
5.74,1.96
5.76,1.48
5.78,1.36
5.8,1.36
5.82,1.28
5.84,1.28
5.86,1.28
5.88,1.28
5.9,1.16
5.92,1.2
5.94,1.2
5.96,1.2
5.98,1.2
6.0,1.2
6.02,1.2
6.04,1.16
6.06,1.16
6.08,1.2
6.1,1.12
6.12,1.12
6.14,1.16
6.16,1.16
6.18,1.08
6.2,1.08
6.22,1.08
6.24,-1.68
6.26,-1.4
6.28,-1.32
6.3,-1.28
6.32,-1.28
6.34,-1.28
6.36,-1.16
6.38,-1.16
6.4,-1.16
6.42,-1.16
6.44,-1.16
6.46,-1.16
6.48,-1.12
6.5,-1.16
6.52,-1.12
6.54,-1.08
6.56,-1.08
6.58,-1.08
6.6,-1.16
6.62,-1.08
6.64,-1.08
6.66,-1.04
6.68,-1.04
6.7,-1.04
6.72,-1.08
6.74,1.64
6.76,1.56
6.78,1.36
6.8,1.28
6.82,1.24
6.84,1.2
6.86,1.24
6.88,1.2
6.9,1.16
6.92,1.2
6.94,1.2
6.96,1.16
6.98,1.24
7.0,1.16
7.02,1.12
7.04,1.12
7.06,1.24
7.08,1.16
7.1,1.16
7.12,1.04
7.14,1.16
7.16,1.04
7.18,1.16
7.2,1.12
7.22,1.08
7.24,-1.48
7.26,-1.44
7.28,-1.36
7.3,-1.2
7.32,-1.24
7.34,-1.28
7.36,-1.16
7.38,-1.12
7.4,-1.16
7.42,-1.12
7.44,-1.16
7.46,-1.08
7.48,-1.12
7.5,-1.08
7.52,-1.12
7.54,-1.08
7.56,-1.04
7.58,-1.08
7.6,-1.16
7.62,-1.16
7.64,-1.04
7.66,-1.04
7.68,-1.08
7.7,-1.12
7.72,-1.08
7.74,1.56
7.76,1.4
7.78,1.32
7.8,1.28
7.82,1.32
7.84,1.24
7.86,1.24
7.88,1.2
7.9,1.2
7.92,1.16
7.94,1.16
7.96,1.24
7.98,1.16
8.0,1.16
8.02,1.16
8.04,1.16
8.06,1.12
8.08,1.08
8.1,1.12
8.12,1.04
8.14,1.2
8.16,1.16
8.18,1.08
8.2,1.08
8.22,1.16
8.24,-1.4
8.26,-1.32
8.28,-1.32
8.3,-1.28
8.32,-1.24
8.34,-1.2
8.36,-1.16
8.38,-1.16
8.4,-1.16
8.42,-1.16
8.44,-1.08
8.46,-1.08
8.48,-1.12
8.5,-1.08
8.52,-1.12
8.54,-1.08
8.56,-1.08
8.58,-1.08
8.6,-1.04
8.62,-1.08
8.64,-1.04
8.66,-1.04
8.68,-1.08
8.7,-1.04
8.72,-1.08
8.74,1.52
8.76,1.4
8.78,1.36
8.8,1.28
8.82,1.28
8.84,1.24
8.86,1.32
8.88,1.2
8.9,1.2
8.92,1.2
8.94,1.16
8.96,1.2
8.98,1.2
9.0,1.16
9.02,1.12
9.04,1.2
9.06,1.16
9.08,1.16
9.1,1.12
9.12,1.08
9.14,1.12
9.16,1.12
9.18,1.12
9.2,1.08
9.22,1.16
9.24,-1.36
9.26,-1.32
9.28,-1.32
9.3,-1.24
9.32,-1.24
9.34,-1.16
9.36,-1.08
9.38,-1.16
9.4,-1.16
9.42,-1.2
9.44,-1.12
9.46,-1.08
9.48,-1.16
9.5,-1.08
9.52,-1.16
9.54,-1.08
9.56,-1.0
9.58,-1.08
9.6,-1.04
9.62,-1.08
9.64,-1.04
9.66,-1.08
9.68,-1.0
9.7,-1.08
9.72,1.84
9.74,1.52
9.76,1.44
9.78,1.32
9.8,1.32
9.82,1.24
9.84,1.28
9.86,1.24
9.88,1.24
9.9,1.28
9.92,1.2
9.94,1.2
9.96,1.16
9.98,1.16
10.0,1.16
10.02,1.12
10.04,1.16
10.06,1.16
10.08,1.16
10.1,1.12
10.12,1.08
10.14,1.04
10.16,1.12
10.18,1.16
10.2,1.08
10.22,-1.64
10.24,-1.36
10.26,-1.28
10.28,-1.28
10.3,-1.28
10.32,-1.24
10.34,-1.16
10.36,-1.16
10.38,-1.12
10.4,-1.2
10.42,-1.16
10.44,-1.12
10.46,-1.08
10.48,-1.12
10.5,-1.12
10.52,-1.12
10.54,-1.16
10.56,-1.08
10.58,-1.04
10.6,-1.08
10.62,-1.08
10.64,-1.04
10.66,-1.0
10.68,-1.04
10.7,-1.08
10.72,1.6
10.74,1.44
10.76,1.32
10.78,1.32
10.8,1.24
10.82,1.24
10.84,1.2
10.86,1.2
10.88,1.24
10.9,1.2
10.92,1.16
10.94,1.24
10.96,1.24
10.98,1.2
11.0,1.16
11.02,1.2
11.04,1.2
11.06,1.04
11.08,1.16
11.1,1.08
11.12,1.0
11.14,1.08
11.16,1.08
11.18,1.16
11.2,1.08
11.22,-1.52
11.24,-1.24
11.26,-1.24
11.28,-1.32
11.3,-1.16
11.32,-1.2
11.34,-1.16
11.36,-1.2
11.38,-1.12
11.4,-1.16
11.42,-1.16
11.44,-1.04
11.46,-1.0
11.48,-1.16
11.5,-1.08
11.52,-1.12
11.54,-1.04
11.56,-1.0
11.58,-1.08
11.6,-1.0
11.62,-1.0
11.64,-1.12
11.66,-1.08
11.68,-1.04
11.7,-1.04
11.72,1.52
11.74,1.44
11.76,1.36
11.78,1.32
11.8,1.32
11.82,1.28
11.84,1.28
11.86,1.24
11.88,1.2
11.9,1.2
11.92,1.24
11.94,1.2
11.96,1.24
11.98,1.2
12.0,1.04
12.02,1.08
12.04,1.16
12.06,1.2
12.08,1.12
12.1,1.08
12.12,1.12
12.14,1.04
12.16,1.08
12.18,1.08
12.2,1.16
12.22,-1.4
