tiempo,voltaje
2.32,1.8
2.34,1.48
2.36,1.4
2.38,1.36
2.4,1.44
2.42,1.24
2.44,1.2
2.46,1.2
2.48,1.24
2.5,1.16
2.52,1.2
2.54,1.2
2.56,1.08
2.58,1.16
2.6,1.12
2.62,1.08
2.64,1.08
2.66,1.12
2.68,1.2
2.7,1.12
2.72,1.04
2.74,1.12
2.76,1.16
2.78,1.12
2.8,1.16
2.82,-1.64
2.84,-1.28
2.86,-1.32
2.88,-1.28
2.9,-1.28
2.92,-1.24
2.94,-1.24
2.96,-1.16
2.98,-1.24
3.0,-1.12
3.02,-1.16
3.04,-1.12
3.06,-1.04
3.08,-1.08
3.1,-1.08
3.12,-1.12
3.14,-1.08
3.16,-1.08
3.18,-1.08
3.2,-1.08
3.22,-1.04
3.24,-1.04
3.26,-1.08
3.28,-1.08
3.3,-1.0
3.32,1.6
3.34,1.44
3.36,1.44
3.38,1.36
3.4,1.24
3.42,1.32
3.44,1.24
3.46,1.24
3.48,1.24
3.5,1.16
3.52,1.2
3.54,1.16
3.56,1.2
3.58,1.2
3.6,1.2
3.62,1.16
3.64,1.16
3.66,1.28
3.68,1.12
3.7,1.12
3.72,1.08
3.74,1.04
3.76,1.16
3.78,1.16
3.8,1.08
3.82,-1.52
3.84,-1.32
3.86,-1.28
3.88,-1.28
3.9,-1.2
3.92,-1.16
3.94,-1.16
3.96,-1.12
3.98,-1.16
4.0,-1.12
4.02,-1.16
4.04,-1.08
4.06,-1.08
4.08,-1.16
4.1,-1.12
4.12,-1.08
4.14,-1.08
4.16,-1.04
4.18,-1.04
4.2,-1.04
4.22,-1.08
4.24,-1.0
4.26,-1.0
4.28,-1.0
4.3,-1.04
4.32,1.52
4.34,1.44
4.36,1.36
4.38,1.32
4.4,1.32
4.42,1.24
4.44,1.24
4.46,1.28
4.48,1.2
4.5,1.2
4.52,1.16
4.54,1.16
4.56,1.2
4.58,1.2
4.6,1.16
4.62,1.12
4.64,1.12
4.66,1.16
4.68,1.16
4.7,1.12
4.72,1.08
4.74,1.04
4.76,1.12
4.78,1.12
4.8,1.12
4.82,-1.44
4.84,-1.44
4.86,-1.32
4.88,-1.2
4.9,-1.28
4.92,-1.2
4.94,-1.2
4.96,-1.2
4.98,-1.12
5.0,-1.16
5.02,-1.08
5.04,-1.16
5.06,-1.08
5.08,-1.04
5.1,-1.12
5.12,-1.2
5.14,-1.08
5.16,-1.12
5.18,-1.04
5.2,-1.08
5.22,-1.08
5.24,-1.08
5.26,-1.08
5.28,-1.0
5.3,-1.0
5.32,1.52
5.34,1.36
5.36,1.36
5.38,1.36
5.4,1.28
5.42,1.28
5.44,1.2
5.46,1.24
5.48,1.28
5.5,1.2
5.52,1.16
5.54,1.16
5.56,1.16
5.58,1.2
5.6,1.2
5.62,1.16
5.64,1.16
5.66,1.16
5.68,1.16
5.7,1.12
5.72,1.16
5.74,1.16
5.76,1.12
5.78,1.12
5.8,-2.0
5.82,-1.44
5.84,-1.36
5.86,-1.32
5.88,-1.2
5.9,-1.16
5.92,-1.28
5.94,-1.2
5.96,-1.16
5.98,-1.12
6.0,-1.16
6.02,-1.16
6.04,-1.16
6.06,-1.12
6.08,-1.08
6.1,-1.12
6.12,-1.08
6.14,-1.08
6.16,-1.08
6.18,-1.08
6.2,-1.08
6.22,-1.08
6.24,-1.04
6.26,-1.08
6.28,-1.0
6.3,1.72
6.32,1.44
6.34,1.4
6.36,1.32
6.38,1.4
6.4,1.32
6.42,1.2
6.44,1.24
6.46,1.24
6.48,1.24
6.5,1.24
6.52,1.12
6.54,1.2
6.56,1.2
6.58,1.16
6.6,1.2
6.62,1.16
6.64,1.12
6.66,1.16
6.68,1.12
6.7,1.12
6.72,1.04
6.74,1.12
6.76,1.08
6.78,1.12
6.8,-1.56
6.82,-1.36
6.84,-1.4
6.86,-1.32
6.88,-1.28
6.9,-1.12
6.92,-1.24
6.94,-1.12
6.96,-1.16
6.98,-1.12
7.0,-1.2
7.02,-1.12
7.04,-0.96
7.06,-1.0
7.08,-1.08
7.1,-1.2
7.12,-1.04
7.14,-1.16
7.16,-1.08
7.18,-1.04
7.2,-0.96
7.22,-1.04
7.24,-1.08
7.26,-1.04
7.28,-1.0
7.3,1.6
7.32,1.44
7.34,1.32
7.36,1.32
7.38,1.24
7.4,1.24
7.42,1.24
7.44,1.24
7.46,1.2
7.48,1.2
7.5,1.28
7.52,1.16
7.54,1.2
7.56,1.2
7.58,1.2
7.6,1.2
7.62,1.16
7.64,1.12
7.66,1.08
7.68,1.2
7.7,1.16
7.72,1.12
7.74,1.12
7.76,1.04
7.78,1.12
7.8,-1.44
7.82,-1.36
7.84,-1.32
7.86,-1.28
7.88,-1.2
7.9,-1.16
7.92,-1.24
7.94,-1.2
7.96,-1.2
7.98,-1.16
8.0,-1.04
8.02,-1.12
8.04,-1.12
8.06,-1.12
8.08,-1.08
8.1,-1.04
8.12,-1.08
8.14,-1.12
8.16,-1.08
8.18,-1.08
8.2,-0.96
8.22,-1.04
8.24,-1.04
8.26,-1.0
8.28,-1.08
8.3,1.52
8.32,1.36
8.34,1.36
8.36,1.32
8.38,1.28
8.4,1.24
8.42,1.24
8.44,1.2
8.46,1.16
8.48,1.28
8.5,1.24
8.52,1.16
8.54,1.16
8.56,1.08
8.58,1.12
8.6,1.16
8.62,1.16
8.64,1.08
8.66,1.12
8.68,1.12
8.7,1.16
8.72,1.16
8.74,1.12
8.76,1.16
8.78,1.12
8.8,-1.44
8.82,-1.32
8.84,-1.24
8.86,-1.28
8.88,-1.24
8.9,-1.16
8.92,-1.16
8.94,-1.16
8.96,-1.12
8.98,-1.16
9.0,-1.12
9.02,-1.12
9.04,-1.08
9.06,-1.16
9.08,-1.12
9.1,-1.12
9.12,-1.08
9.14,-1.12
9.16,-1.16
9.18,-1.12
9.2,-1.04
9.22,-1.08
9.24,-1.08
9.26,-0.92
9.28,2.8
9.3,1.48
9.32,1.36
9.34,1.28
9.36,1.28
9.38,1.28
9.4,1.32
9.42,1.2
9.44,1.2
9.46,1.2
9.48,1.24
9.5,1.16
9.52,1.16
9.54,1.16
9.56,1.08
9.58,1.2
9.6,1.16
9.62,1.16
9.64,1.16
9.66,1.08
9.68,1.12
9.7,1.16
9.72,1.12
9.74,1.12
9.76,1.04
9.78,-1.68
9.8,-1.36
9.82,-1.32
9.84,-1.28
9.86,-1.2
9.88,-1.28
9.9,-1.16
9.92,-1.16
9.94,-1.16
9.96,-1.16
9.98,-1.16
10.0,-1.12
10.02,-1.0
