tiempo,voltaje
2.32,0.18
2.34,0.42
2.36,0.62
2.38,0.7
2.4,0.74
2.42,0.76
2.44,0.78
2.46,0.84
2.48,0.84
2.5,0.86
2.52,0.84
2.54,0.86
2.56,0.88
2.58,0.88
2.6,0.88
2.62,0.88
2.64,0.9
2.66,0.88
2.68,0.9
2.7,0.9
2.72,0.92
2.74,0.92
2.76,0.92
2.78,0.94
2.8,0.96
2.82,-0.62
2.84,-0.68
2.86,-0.7
2.88,-0.74
2.9,-0.78
2.92,-0.8
2.94,-0.84
2.96,-0.86
2.98,-0.9
3.0,-0.92
3.02,-0.94
3.04,-0.96
3.06,-0.98
3.08,-0.98
3.1,-1.04
3.12,-1.04
3.14,-1.06
3.16,-1.04
3.18,-1.08
3.2,-1.1
3.22,-1.1
3.24,-1.1
3.26,-1.12
3.28,-1.12
3.3,-1.1
3.32,0.24
3.34,0.44
3.36,0.62
3.38,0.72
3.4,0.76
3.42,0.8
3.44,0.82
3.46,0.82
3.48,0.86
3.5,0.84
3.52,0.84
3.54,0.84
3.56,0.86
3.58,0.86
3.6,0.88
3.62,0.86
3.64,0.88
3.66,0.88
3.68,0.92
3.7,0.92
3.72,0.92
3.74,0.92
3.76,0.94
3.78,0.94
3.8,0.96
3.82,-0.64
3.84,-0.68
3.86,-0.72
3.88,-0.74
3.9,-0.78
3.92,-0.82
3.94,-0.84
3.96,-0.86
3.98,-0.9
4.0,-0.92
4.02,-0.96
4.04,-0.96
4.06,-0.98
4.08,-1.0
4.1,-1.02
4.12,-1.04
4.14,-1.06
4.16,-1.08
4.18,-1.06
4.2,-1.08
4.22,-1.12
4.24,-1.1
4.26,-1.1
4.28,-1.1
4.3,-1.12
4.32,0.3
4.34,0.48
4.36,0.64
4.38,0.74
4.4,0.76
4.42,0.8
4.44,0.8
4.46,0.82
4.48,0.84
4.5,0.84
4.52,0.86
4.54,0.88
4.56,0.88
4.58,0.88
4.6,0.86
4.62,0.9
4.64,0.88
4.66,0.9
4.68,0.9
4.7,0.9
4.72,0.92
4.74,0.92
4.76,0.94
4.78,0.94
4.8,0.94
4.82,-0.64
4.84,-0.7
4.86,-0.7
4.88,-0.76
4.9,-0.78
4.92,-0.82
4.94,-0.86
4.96,-0.86
4.98,-0.9
5.0,-0.94
5.02,-0.94
5.04,-0.98
5.06,-0.98
5.08,-1.0
5.1,-1.02
5.12,-1.04
5.14,-1.06
5.16,-1.06
5.18,-1.08
5.2,-1.1
5.22,-1.12
5.24,-1.12
5.26,-1.1
5.28,-1.1
5.3,-1.12
5.32,0.32
5.34,0.54
5.36,0.68
5.38,0.74
5.4,0.78
5.42,0.8
5.44,0.82
5.46,0.84
5.48,0.86
5.5,0.84
5.52,0.84
5.54,0.86
5.56,0.88
5.58,0.88
5.6,0.88
5.62,0.9
5.64,0.9
5.66,0.88
5.68,0.92
5.7,0.92
5.72,0.92
5.74,0.92
5.76,0.94
5.78,0.94
5.8,0.94
5.82,-0.66
5.84,-0.7
5.86,-0.72
5.88,-0.76
5.9,-0.8
5.92,-0.82
5.94,-0.84
5.96,-0.88
5.98,-0.92
6.0,-0.94
6.02,-0.96
6.04,-0.98
6.06,-1.0
6.08,-1.0
6.1,-1.04
6.12,-1.04
6.14,-1.06
6.16,-1.06
6.18,-1.08
6.2,-1.1
6.22,-1.1
6.24,-1.1
6.26,-1.12
6.28,-1.1
6.3,-1.1
6.32,0.36
6.34,0.56
6.36,0.68
6.38,0.74
6.4,0.78
6.42,0.8
6.44,0.8
6.46,0.82
6.48,0.86
6.5,0.86
6.52,0.86
6.54,0.88
6.56,0.86
6.58,0.9
6.6,0.88
6.62,0.9
6.64,0.88
6.66,0.9
6.68,0.92
6.7,0.92
6.72,0.92
6.74,0.92
6.76,0.92
6.78,0.96
6.8,-0.38
6.82,-0.66
6.84,-0.68
6.86,-0.72
6.88,-0.76
6.9,-0.8
6.92,-0.84
6.94,-0.86
6.96,-0.9
6.98,-0.92
7.0,-0.94
7.02,-0.96
7.04,-0.98
7.06,-0.98
7.08,-1.02
7.1,-1.04
7.12,-1.04
7.14,-1.06
7.16,-1.06
7.18,-1.1
7.2,-1.1
7.22,-1.1
7.24,-1.12
7.26,-1.12
7.28,-1.1
7.3,0.14
7.32,0.36
7.34,0.58
7.36,0.7
7.38,0.76
7.4,0.78
7.42,0.8
7.44,0.8
7.46,0.82
7.48,0.86
7.5,0.84
7.52,0.86
7.54,0.86
7.56,0.86
7.58,0.88
7.6,0.9
7.62,0.88
7.64,0.9
7.66,0.9
7.68,0.92
7.7,0.92
7.72,0.92
7.74,0.92
7.76,0.9
7.78,0.92
7.8,-0.58
7.82,-0.68
7.84,-0.7
7.86,-0.74
7.88,-0.76
7.9,-0.8
7.92,-0.82
7.94,-0.86
7.96,-0.9
7.98,-0.92
8.0,-0.92
8.02,-0.98
8.04,-0.98
8.06,-1.0
8.08,-1.02
8.1,-1.04
8.12,-1.04
8.14,-1.06
8.16,-1.08
8.18,-1.08
8.2,-1.1
8.22,-1.12
8.24,-1.1
8.26,-1.12
8.28,-1.12
8.3,0.2
8.32,0.44
8.34,0.62
8.36,0.7
8.38,0.76
8.4,0.8
8.42,0.82
8.44,0.82
8.46,0.84
8.48,0.86
8.5,0.86
8.52,0.86
8.54,0.86
8.56,0.88
8.58,0.86
8.6,0.9
8.62,0.9
8.64,0.9
8.66,0.9
8.68,0.92
8.7,0.92
8.72,0.92
8.74,0.92
8.76,0.94
8.78,0.94
8.8,-0.62
8.82,-0.68
8.84,-0.7
8.86,-0.76
8.88,-0.8
8.9,-0.8
8.92,-0.84
8.94,-0.88
8.96,-0.92
8.98,-0.92
9.0,-0.94
9.02,-0.98
9.04,-1.0
9.06,-1.0
9.08,-1.02
9.1,-1.04
9.12,-1.04
9.14,-1.06
9.16,-1.06
9.18,-1.08
9.2,-1.1
9.22,-1.1
9.24,-1.12
9.26,-1.12
9.28,-1.12
9.3,0.26
9.32,0.46
9.34,0.62
9.36,0.72
9.38,0.76
9.4,0.8
9.42,0.8
9.44,0.8
9.46,0.82
9.48,0.86
9.5,0.84
9.52,0.86
9.54,0.86
9.56,0.88
9.58,0.88
9.6,0.92
9.62,0.88
9.64,0.88
9.66,0.9
9.68,0.88
9.7,0.92
9.72,0.92
9.74,0.92
9.76,0.94
9.78,0.94
9.8,-0.64
9.82,-0.68
9.84,-0.72
9.86,-0.74
9.88,-0.8
9.9,-0.8
9.92,-0.86
9.94,-0.88
9.96,-0.9
9.98,-0.92
10.0,-0.94
10.02,-0.98
10.04,-1.0
10.06,-1.0
10.08,-1.02
10.1,-1.04
10.12,-1.06
10.14,-1.08
10.16,-1.08
10.18,-1.08
10.2,-1.1
10.22,-1.1
10.24,-1.12
10.26,-1.12
10.28,-1.12
10.3,0.32
10.32,0.5
10.34,0.64
10.36,0.74
10.38,0.78
10.4,0.8
10.42,0.82
10.44,0.82
10.46,0.84
10.48,0.86
10.5,0.86
10.52,0.86
10.54,0.86
10.56,0.86
10.58,0.9
10.6,0.9
10.62,0.88
10.64,0.9
10.66,0.9
10.68,0.92
10.7,0.92
10.72,0.92
10.74,0.92
10.76,0.96
10.78,0.96
10.8,-0.64
10.82,-0.68
10.84,-0.72
10.86,-0.76
10.88,-0.8
10.9,-0.82
10.92,-0.84
10.94,-0.88
10.96,-0.92
10.98,-0.94
11.0,-0.96
11.02,-0.96
11.04,-0.98
11.06,-1.0
11.08,-1.0
11.1,-1.04
11.12,-1.06
11.14,-1.06
11.16,-1.1
11.18,-1.1
11.2,-1.1
11.22,-1.12
11.24,-1.12
11.26,-1.12
11.28,-1.12
11.3,0.34
11.32,0.52
11.34,0.66
11.36,0.74
11.38,0.78
11.4,0.8
11.42,0.8
11.44,0.82
11.46,0.86
11.48,0.86
11.5,0.86
11.52,0.82
11.54,0.88
11.56,0.86
11.58,0.9
11.6,0.9
11.62,0.9
11.64,0.9
11.66,0.88
11.68,0.9
11.7,0.92
11.72,0.92
11.74,0.92
11.76,0.94
11.78,0.96
11.8,-0.66
11.82,-0.7
11.84,-0.74
11.86,-0.78
11.88,-0.78
11.9,-0.82
11.92,-0.86
11.94,-0.9
11.96,-0.9
11.98,-0.92
12.0,-0.94
12.02,-0.96
12.04,-1.0
12.06,-1.0
12.08,-1.02
12.1,-1.04
12.12,-1.06
12.14,-1.06
12.16,-1.1
12.18,-1.1
12.2,-1.1
12.22,-1.1
12.24,-1.1
12.26,-1.12
12.28,-1.1
12.3,0.38
12.32,0.58
12.34,0.68
12.36,0.72
12.38,0.78
12.4,0.82
12.42,0.8
12.44,0.82
12.46,0.86
12.48,0.86
12.5,0.86
12.52,0.86
12.54,0.88
12.56,0.86
12.58,0.88
12.6,0.9
12.62,0.88
12.64,0.9
12.66,0.9
12.68,0.92
12.7,0.92
12.72,0.94
12.74,0.94
12.76,0.94
12.78,-0.5
12.8,-0.66
12.82,-0.7
12.84,-0.74
12.86,-0.8
12.88,-0.8
12.9,-0.84
12.92,-0.86
12.94,-0.88
12.96,-0.92
12.98,-0.94
13.0,-0.96
13.02,-0.98
13.04,-1.0
13.06,-1.02
13.08,-1.02
13.1,-1.04
13.12,-1.04
13.14,-1.1
13.16,-1.08
13.18,-1.08
13.2,-1.1
13.22,-1.12
13.24,-1.12
13.26,-1.12
13.28,0.18
13.3,0.42
13.32,0.6
13.34,0.7
13.36,0.76
13.38,0.8
13.4,0.82
13.42,0.84
13.44,0.82
13.46,0.86
13.48,0.86
13.5,0.88
13.52,0.86
13.54,0.9
13.56,0.86
13.58,0.9
13.6,0.9
13.62,0.92
13.64,0.88
13.66,0.9
13.68,0.9
13.7,0.94
13.72,0.92
13.74,0.92
13.76,0.94
13.78,-0.58
13.8,-0.68
13.82,-0.7
13.84,-0.74
13.86,-0.78
13.88,-0.8
13.9,-0.84
13.92,-0.86
13.94,-0.9
13.96,-0.92
13.98,-0.94
14.0,-0.94
14.02,-0.98
14.04,-1.0
14.06,-1.02
14.08,-1.04
14.1,-1.04
14.12,-1.06
14.14,-1.08
14.16,-1.06
14.18,-1.1
14.2,-1.12
14.22,-1.12
14.24,-1.1
14.26,-1.12
14.28,0.22
14.3,0.46
14.32,0.62
14.34,0.7
14.36,0.76
14.38,0.78
14.4,0.8
14.42,0.82
14.44,0.82
14.46,0.86
14.48,0.86
14.5,0.86
14.52,0.86
14.54,0.88
14.56,0.86
14.58,0.9
14.6,0.9
14.62,0.9
14.64,0.9
14.66,0.9
14.68,0.92
14.7,0.92
14.72,0.94
14.74,0.92
14.76,0.96
14.78,-0.62
14.8,-0.68
14.82,-0.7
14.84,-0.74
14.86,-0.8
14.88,-0.8
14.9,-0.86
14.92,-0.88
14.94,-0.92
14.96,-0.92
14.98,-0.94
15.0,-0.96
15.02,-0.98
15.04,-1.02
15.06,-1.02
15.08,-1.04
15.1,-1.06
15.12,-1.04
15.14,-1.08
15.16,-1.08
15.18,-1.1
15.2,-1.1
15.22,-1.12
15.24,-1.12
15.26,-1.12
15.28,0.28
15.3,0.5
15.32,0.64
15.34,0.72
15.36,0.76
15.38,0.8
15.4,0.82
15.42,0.84
15.44,0.82
15.46,0.86
15.48,0.86
15.5,0.86
15.52,0.88
15.54,0.86
15.56,0.88
15.58,0.88
15.6,0.9
15.62,0.88
15.64,0.92
15.66,0.9
15.68,0.92
15.7,0.94
15.72,0.94
15.74,0.96
15.76,0.94
15.78,-0.62
15.8,-0.68
15.82,-0.72
15.84,-0.76
15.86,-0.78
15.88,-0.82
15.9,-0.86
15.92,-0.86
15.94,-0.9
15.96,-0.94
15.98,-0.94
16.0,-0.98
16.02,-0.98
16.04,-1.02
16.06,-1.04
16.08,-1.04
16.1,-1.04
16.12,-1.04
16.14,-1.08
16.16,-1.08
16.18,-1.1
16.2,-1.1
16.22,-1.12
16.24,-1.1
16.26,-1.14
16.28,0.3
16.3,0.5
16.32,0.66
16.34,0.74
16.36,0.76
16.38,0.8
16.4,0.84
16.42,0.8
16.44,0.84
16.46,0.84
16.48,0.86
16.5,0.88
16.52,0.88
16.54,0.86
16.56,0.88
16.58,0.9
16.6,0.9
16.62,0.9
16.64,0.9
16.66,0.9
16.68,0.92
16.7,0.92
16.72,0.92
16.74,0.96
16.76,0.94
16.78,-0.64
16.8,-0.68
16.82,-0.74
16.84,-0.76
16.86,-0.8
16.88,-0.82
16.9,-0.86
16.92,-0.88
16.94,-0.92
16.96,-0.94
16.98,-0.96
17.0,-0.98
17.02,-0.98
17.04,-1.0
17.06,-1.04
17.08,-1.06
17.1,-1.04
17.12,-1.04
17.14,-1.06
17.16,-1.1
17.18,-1.1
17.2,-1.1
17.22,-1.12
17.24,-1.12
17.26,-1.14
17.28,0.36
17.3,0.56
17.32,0.68
17.34,0.76
17.36,0.8
17.38,0.8
17.4,0.82
17.42,0.84
17.44,0.86
17.46,0.86
17.48,0.84
17.5,0.88
17.52,0.88
17.54,0.88
17.56,0.88
17.58,0.88
17.6,0.9
17.62,0.86
17.64,0.9
17.66,0.9
17.68,0.92
17.7,0.92
17.72,0.92
17.74,0.96
17.76,0.94
17.78,-0.66
17.8,-0.7
17.82,-0.72
17.84,-0.76
17.86,-0.8
17.88,-0.84
17.9,-0.84
17.92,-0.88
17.94,-0.92
17.96,-0.94
17.98,-0.94
18.0,-0.98
18.02,-1.0
18.04,-1.02
18.06,-1.04
18.08,-1.04
18.1,-1.06
18.12,-1.06
18.14,-1.1
18.16,-1.1
18.18,-1.1
18.2,-1.1
18.22,-1.12
18.24,-1.12
18.26,0.1
18.28,0.4
18.3,0.58
18.32,0.68
18.34,0.74
18.36,0.78
18.38,0.8
18.4,0.82
18.42,0.82
18.44,0.84
18.46,0.86
18.48,0.86
18.5,0.88
18.52,0.86
18.54,0.88
18.56,0.86
18.58,0.88
18.6,0.9
18.62,0.92
18.64,0.92
18.66,0.9
18.68,0.92
18.7,0.92
18.72,0.94
18.74,0.94
18.76,-0.54
18.78,-0.68
18.8,-0.72
18.82,-0.74
18.84,-0.76
18.86,-0.8
18.88,-0.84
18.9,-0.86
18.92,-0.88
18.94,-0.92
18.96,-0.94
18.98,-0.96
19.0,-0.96
19.02,-0.98
19.04,-1.02
19.06,-1.04
19.08,-1.04
19.1,-1.04
19.12,-1.06
19.14,-1.1
19.16,-1.1
19.18,-1.1
19.2,-1.12
19.22,-1.1
19.24,-1.1
19.26,0.18
19.28,0.44
19.3,0.6
19.32,0.72
19.34,0.74
19.36,0.78
19.38,0.8
19.4,0.82
19.42,0.84
19.44,0.86
19.46,0.84
19.48,0.86
19.5,0.86
19.52,0.86
19.54,0.88
19.56,0.86
19.58,0.88
19.6,0.88
19.62,0.92
19.64,0.92
19.66,0.92
19.68,0.92
19.7,0.92
19.72,0.94
19.74,0.96
19.76,-0.62
19.78,-0.68
19.8,-0.68
19.82,-0.74
19.84,-0.78
19.86,-0.8
19.88,-0.84
19.9,-0.86
19.92,-0.9
19.94,-0.9
19.96,-0.94
19.98,-0.96
20.0,-0.96
20.02,-0.98
20.04,-1.02
20.06,-1.02
20.08,-1.04
20.1,-1.06
20.12,-1.06
20.14,-1.1
20.16,-1.1
