Res_at_0.2,R_std_0.2,Res_at_0.3,R_std_0.3,Res_at_0.4,R_std_0.4,Res_at_0.5,R_std_0.5,Res_at_0.6,R_std_0.6,Res_at_0.7,R_std_0.7,Res_at_0.8,R_std_0.8,Res_at_0.9,R_std_0.9
144.01931216931217,4.197963380670382,144.8,3.3466401061363142,143.2,3.033150177620637,141.2,2.2803508501982708,141.28571428571428,5.650819427665477,144.0,2.4494897427832014,141.6,5.176871642217915,144.8,3.0331501776206267
142.4,0.8944271909999285,144.4,0.8944271909999159,141.2,4.381780460041338,145.2,1.0954451150103321,144.0,1.4142135623731051,143.4857142857143,2.307043341507017,144.2785714285714,2.234983906256282,142.8,2.280350850198281
143.87142857142857,2.7275989291623093,142.57857142857142,2.5041292429317927,143.6,2.1908902300206643,142.8,3.033150177620622,144.14074074074074,3.083252696087145,141.6,3.8470768123342682,142.69285714285712,2.001848635432688,148.0,4.47213595499958
143.4857142857143,1.822758618027039,144.4,1.6733200530681611,145.2,1.0954451150103321,142.7,4.295346318982916,142.8,3.0331501776206222,144.1259259259259,1.441973194654303,143.07857142857142,2.2429595063083028,144.29285714285714,6.002996700628377
142.8,1.095445115010348,144.4,4.979959839195493,141.8857142857143,1.437117295995345,145.07857142857142,1.2798477269119402,143.8857142857143,3.2614007257430955,143.9,5.054700782440045,143.7642857142857,2.162351799805587,144.8,2.6832815729997708
144.4,2.6076809620810826,145.2,3.6331804249169894,144.4,2.19089023002068,144.8,3.346640106136314,141.6,1.6733200530681478,144.8,1.0954451150103321,141.5,3.7080992435478306,145.2,1.7888543819998428
142.0,2.0,142.0,2.449489742783178,143.09285714285713,2.4727597570986517,144.0,2.8284271247462,146.4,2.1908902300206643,144.0,2.449489742783178,144.2785714285714,0.997573586871918,143.47857142857143,2.1799761279352
143.2,2.2803508501982797,141.6,1.6733200530681478,142.4,2.607680962081061,141.77142857142857,2.4694046212950735,145.47857142857143,1.8328771850591281,143.2,1.7888543819998317,147.2,4.147288270665546,143.2,2.2803508501982797
143.3642857142857,2.690734290190718,141.49285714285713,2.6992534871247487,144.4,1.6733200530681611,140.29285714285714,2.99408430347686,144.4,1.6733200530681611,142.4,2.9664793948382666,145.6,0.8944271909999159,144.4,2.9664793948382737
142.0,2.8284271247461903,142.3,3.456877203488721,145.49285714285713,4.5119173262798,142.95714285714286,4.067150007520434,144.4,3.5777087639996825,141.2,3.0331501776206182,144.28571428571428,4.852939357560866,143.6,2.1908902300206643
143.6,3.847076812334275,142.28571428571428,2.2314999074019015,144.68571428571428,3.1725866611408877,143.6,1.6733200530681647,146.0,2.449489742783178,142.8,3.033150177620622,145.2,4.147288270665554,144.4,1.6733200530681611
