Res_at_0.2,R_std_0.2,Res_at_0.3,R_std_0.3,Res_at_0.4,R_std_0.4,Res_at_0.5,R_std_0.5,Res_at_0.6,R_std_0.6,Res_at_0.7,R_std_0.7,Res_at_0.8,R_std_0.8,Res_at_0.9,R_std_0.9
41655.95238095238,36201.181158772284,33916.66666666667,25411.17371222956,42520.46783625731,33824.82265012896,108214.73684210525,50849.44528579024,91682.35294117648,26161.912673588762,30674.716202270378,26174.097697111843,80500.70175438597,55655.24185458456,43316.38009049774,18221.36462691915
106438.09523809524,164668.87371486312,32319.853479853482,34825.67989104601,33106.04575163398,50489.013355491974,25366.9218965178,21693.363811647476,231327.51879699243,375218.171458201,141826.66666666666,186220.89988923247,118841.90476190476,155232.4101500641,119993.33333333334,118315.65689572392
33928.88888888889,18758.742159521447,39226.84210526316,18149.762137586527,83767.57663389241,47995.37076596168,58837.134502923975,53742.84282359581,133878.76811594205,210798.21744215628,275637.6811594203,320220.3262456878,50805.68536726431,58416.77396593813,46330.37037037037,33574.46644374513
16155.0,9784.305034083924,65162.18944099379,114910.80252985064,44079.86928104576,29875.977847980455,53240.47311827957,36659.999839279575,45562.703818369446,33384.61446324108,106981.1111111111,125382.54399838188,87777.8711484594,111379.48133743567,35857.55555555555,38549.89873967902
31791.156578573456,35763.39321725716,25109.99592999593,24705.089239615194,53022.222222222226,36446.59546497663,116469.57142857143,176019.07319801964,128859.2380952381,110506.87512784687,115229.23076923078,170085.83528973378,51284.10681877107,28696.98452718301,224400.0,452994.50878978777
60074.789915966394,57006.19412265382,38573.89743589744,35788.7682293495,48250.47619047619,48331.65697304032,79096.0,53715.9760220365,126016.0,160821.23392139483,73477.90476190476,79169.22520004545,59222.18045112782,86398.3640325874,124394.28571428572,61264.113409374775
40788.88888888889,21129.027485171573,40430.2480338778,21950.143722593486,31211.111111111106,23244.686104543667,50521.90476190476,42490.89559678379,67172.20512820514,52886.24123859759,47922.73048349775,27676.549831173816,61428.070175438595,43176.93088590686,93469.84126984127,66959.2235358811
71817.30769230769,46960.572341259554,88586.66666666666,135278.03796461402,22683.730158730155,9190.75842734927,48085.71428571428,39661.371496896885,29277.771351455558,9897.083657409876,63977.28937728937,68112.3211551892,48490.760233918125,14845.623332468867,65502.38095238095,43400.234855211645
24317.99498746867,16559.042144459327,75890.32967032967,95690.90134095566,31055.041050903114,35620.8551273017,47896.42857142857,26747.16392556834,69096.66666666666,43509.539822383274,195555.55555555556,382923.41206326475,52600.820512820515,53330.87625701049,79302.66666666667,89971.05850710488
23078.62155388471,8535.6809394193,43420.09690893902,21802.798788763026,261223.62573099416,458627.8591627776,61220.88989441931,53114.29879649327,39910.701754385955,38972.10369311032,55840.300751879695,58889.62532039978,40418.18573583279,15854.70811657952,122773.33333333333,144786.9745522711
236195.3846153846,482922.8383487538,37047.05882352941,15238.988120569873,102435.57422969189,120063.77459119663,80440.33613445378,86638.59873336421,185771.42857142858,195998.1674216702,34366.13553113553,20034.468844636616,122323.80952380951,181727.81970164814,133347.61904761905,221458.8276819794
45375.0,27909.4518040036,48348.33333333333,44069.47182826477,60914.41099962839,42102.47887312582,58661.901576684184,27004.164220658105,153084.44444444444,235339.71211583784,38175.693581780535,23394.104181874936,46731.80451127819,54045.07237651261,269146.2307943773,443679.72099451435
51355.333333333336,66516.17120002558,172090.76923076922,288127.1534928314,144521.66666666666,164406.09735414988,60693.60613810741,60597.72665296194,47803.981106612686,51922.44080519742,100201.26984126985,94102.05204212433,341523.8095238096,444223.058665734,54356.25730994152,26150.435347600884
