,0,1
Res_at_0.2,7166.553356575139,218.98647476490038
Res_at_0.3,7470.374435718155,230.31030171643678
Res_at_0.4,8023.218765367405,214.61790392003542
Res_at_0.5,8105.599705489136,286.23430821536647
Res_at_0.6,8525.411257985172,323.63369034283056
Res_at_0.7,8573.90917343526,300.48856716857625
Res_at_0.8,8836.818006913581,275.5821948245929
Res_at_0.9,8776.233442692577,264.65387151592387
