,0,1
Res_at_0.2,142.81066137566137,1.0502271322154988
Res_at_0.3,142.73707671957672,1.5734229092310956
Res_at_0.4,143.26244047619048,1.1272465455927718
Res_at_0.5,143.3357142857143,1.5055548636332505
Res_at_0.6,143.9157804232804,1.4469910576793565
Res_at_0.7,143.3854034391534,1.366047062410872
Res_at_0.8,144.1222619047619,1.5110283722256965
Res_at_0.9,143.69351190476192,1.2278747146010756
