,0,1
Res_at_0.2,320.1586902627935,1.863286711915223
Res_at_0.3,327.67852689357255,1.789065902012188
Res_at_0.4,335.3319694489906,1.6007898688624056
Res_at_0.5,339.0402088917353,1.7991896433912293
Res_at_0.6,342.2534018042806,1.6668321274839335
Res_at_0.7,344.1723376582303,1.4691391431351255
Res_at_0.8,346.9540608173819,1.3739223632104238
Res_at_0.9,346.8267393947749,3.0024984104932866
