,0,1
Res_at_0.2,8363.835488665922,130.3810151286923
Res_at_0.3,8781.971295676949,131.26104263091685
Res_at_0.4,9324.573712374582,151.2955937928867
Res_at_0.5,9604.76026915114,191.69959127871095
Res_at_0.6,9928.919772256728,157.16093169771852
Res_at_0.7,10155.091511387165,143.55204590873564
Res_at_0.8,10373.03876539174,170.32219233609982
Res_at_0.9,10519.539304783697,176.57490431265575
