,0,1
Res_at_0.2,8782.954751758542,202.71641574395431
Res_at_0.3,8839.26167397085,175.88922908566587
Res_at_0.4,8914.893223587354,247.24483861223626
Res_at_0.5,8860.754105394608,232.318755752349
Res_at_0.6,9005.984568678532,206.2542826633337
Res_at_0.7,9021.791406652877,183.49121751934777
Res_at_0.8,8984.095729810278,194.1112414870253
Res_at_0.9,8946.421077668088,314.74198426465284
