,0,1
Res_at_0.2,978.836338378115,7.196795089706096
Res_at_0.3,985.0526176626123,6.0322148426190685
Res_at_0.4,992.3984576062052,6.667840746453846
Res_at_0.5,997.0866913449674,8.459846341645873
Res_at_0.6,1006.3505434603998,7.031837627486805
Res_at_0.7,1009.1081614665964,6.201748231333274
Res_at_0.8,1012.0649485968324,8.458177656308335
Res_at_0.9,1013.8752570158376,7.819527256394926
