,0,1
Res_at_0.2,242.35321377120172,4.637998055405197
Res_at_0.3,244.3303203493154,3.766455823881736
Res_at_0.4,246.0450552110107,4.298284688212322
Res_at_0.5,246.9502063087798,4.244612934782178
Res_at_0.6,248.73320506719583,3.1030291524529034
Res_at_0.7,248.73775901287803,4.324158075497058
Res_at_0.8,249.64717178779475,4.115095784386954
Res_at_0.9,249.91542132595367,4.620428170386736
