tiempo,voltaje
2.08,0.284
2.1,0.284
2.12,0.28
2.14,0.26
2.16,0.284
2.18,0.28
2.2,0.304
2.22,0.284
2.24,0.264
2.26,0.292
2.28,0.284
2.3,0.28
2.32,0.28800000000000003
2.34,0.3
2.36,0.28800000000000003
2.38,0.268
2.4,0.272
2.42,0.284
2.44,0.292
2.46,0.284
2.48,0.272
2.5,0.26
2.52,0.284
2.54,0.29600000000000004
2.56,0.28800000000000003
2.58,-0.28
2.6,-0.29600000000000004
2.62,-0.276
2.64,-0.272
2.66,-0.28
2.68,-0.28
2.7,-0.28
2.72,-0.284
2.74,-0.28800000000000003
2.76,-0.284
2.78,-0.264
2.8,-0.276
2.82,-0.284
2.84,-0.28800000000000003
2.86,-0.28800000000000003
2.88,-0.284
2.9,-0.268
2.92,-0.284
2.94,-0.28
2.96,-0.292
2.98,-0.28
3.0,-0.276
3.02,-0.28
3.04,-0.292
3.06,-0.28800000000000003
3.08,0.276
3.1,0.28
3.12,0.28
3.14,0.276
3.16,0.284
3.18,0.28800000000000003
3.2,0.284
3.22,0.28800000000000003
3.24,0.28
3.26,0.28
3.28,0.272
3.3,0.28
3.32,0.292
3.34,0.3
3.36,0.292
3.38,0.28800000000000003
3.4,0.28
3.42,0.292
3.44,0.292
3.46,0.28800000000000003
3.48,0.28800000000000003
3.5,0.28800000000000003
3.52,0.28800000000000003
3.54,0.29600000000000004
3.56,0.292
3.58,-0.264
3.6,-0.276
3.62,-0.28
3.64,-0.276
3.66,-0.28
3.68,-0.28
3.7,-0.284
3.72,-0.292
3.74,-0.28
3.76,-0.276
3.78,-0.29600000000000004
3.8,-0.28
3.82,-0.284
3.84,-0.284
3.86,-0.284
3.88,-0.28
3.9,-0.284
3.92,-0.3
3.94,-0.28800000000000003
3.96,-0.284
3.98,-0.28
4.0,-0.276
4.02,-0.284
4.04,-0.3
4.06,-0.28800000000000003
4.08,0.28
4.1,0.276
4.12,0.284
4.14,0.276
4.16,0.284
4.18,0.292
4.2,0.28800000000000003
4.22,0.28800000000000003
4.24,0.28
4.26,0.284
4.28,0.28800000000000003
4.3,0.28800000000000003
4.32,0.276
4.34,0.292
4.36,0.292
4.38,0.28800000000000003
4.4,0.28800000000000003
4.42,0.272
4.44,0.284
4.46,0.28800000000000003
4.48,0.284
4.5,0.276
4.52,0.292
4.54,0.292
4.56,0.28800000000000003
4.58,-0.264
4.6,-0.272
4.62,-0.276
4.64,-0.284
4.66,-0.28
4.68,-0.276
4.7,-0.28
4.72,-0.28
4.74,-0.284
4.76,-0.284
4.78,-0.276
4.8,-0.284
4.82,-0.28
4.84,-0.284
4.86,-0.284
4.88,-0.284
4.9,-0.292
4.92,-0.292
4.94,-0.28
4.96,-0.28800000000000003
4.98,-0.284
5.0,-0.28
5.02,-0.284
5.04,-0.28
5.06,-0.28800000000000003
5.08,0.276
5.1,0.28
5.12,0.28800000000000003
5.14,0.28800000000000003
5.16,0.292
5.18,0.28800000000000003
5.2,0.28800000000000003
5.22,0.284
5.24,0.28800000000000003
5.26,0.3
5.28,0.292
5.3,0.29600000000000004
5.32,0.28
5.34,0.28800000000000003
5.36,0.284
5.38,0.292
5.4,0.284
5.42,0.284
5.44,0.28
5.46,0.28800000000000003
5.48,0.292
5.5,0.292
5.52,0.284
5.54,0.284
5.56,0.284
5.58,-0.268
5.6,-0.276
5.62,-0.284
5.64,-0.284
5.66,-0.284
5.68,-0.272
5.7,-0.276
5.72,-0.28800000000000003
5.74,-0.284
5.76,-0.28
5.78,-0.276
5.8,-0.28
5.82,-0.276
5.84,-0.284
5.86,-0.284
5.88,-0.284
5.9,-0.284
5.92,-0.28
5.94,-0.284
5.96,-0.284
