Voltaje_Cen_0,Voltaje_Cen_1,Voltaje_Cen_2,Voltaje_Cen_3,Voltaje_Cen_4,Voltaje_Ext_0,Voltaje_Ext_1,Voltaje_Ext_2,Voltaje_Ext_3,Voltaje_Ext_4
1.32,1.28,1.32,1.4,1.36,0.32,0.32,0.336,0.35200000000000004,0.35200000000000004
1.2,1.2,1.24,1.24,1.24,0.32,0.304,0.29600000000000004,0.344,0.32
1.16,1.16,1.2,1.16,1.2,0.28800000000000003,0.29600000000000004,0.304,0.29600000000000004,0.304
1.16,1.16,1.16,1.16,1.16,0.28800000000000003,0.304,0.304,0.304,0.29600000000000004
1.16,1.12,1.12,1.16,1.12,0.28800000000000003,0.264,0.272,0.28,0.29600000000000004
1.16,1.12,1.08,1.12,1.12,0.264,0.304,0.28,0.28800000000000003,0.272
1.08,1.12,1.12,1.08,1.12,0.264,0.28800000000000003,0.264,0.29600000000000004,0.28800000000000003
1.08,1.12,1.08,1.08,1.08,0.264,0.256,0.264,0.28800000000000003,0.256
1.08,1.12,1.08,1.08,1.08,0.256,0.264,0.272,0.28,0.264
1.12,1.08,1.04,1.12,1.08,0.28,0.248,0.264,0.304,0.28
1.08,1.08,1.08,1.04,1.08,0.24,0.256,0.264,0.28800000000000003,0.264
1.04,1.08,1.08,1.04,1.08,0.24,0.264,0.264,0.29600000000000004,0.248
1.08,1.08,1.08,1.04,1.04,0.248,0.272,0.28,0.28800000000000003,0.256
1.04,1.04,1.08,1.04,1.04,0.248,0.264,0.256,0.256,0.24
1.04,1.04,1.04,1.04,1.04,0.256,0.248,0.264,0.256,0.24
1.08,1.04,1.04,1.04,1.04,0.248,0.256,0.256,0.256,0.248
1.04,1.0,1.04,1.04,1.04,0.232,0.256,0.248,0.264,0.256
1.0,1.0,1.0,1.04,1.04,0.232,0.248,0.248,0.24,0.272
1.04,1.08,1.0,1.0,1.0,0.256,0.256,0.24,0.264,0.28
1.0,1.04,1.0,1.04,1.0,0.256,0.232,0.24,0.232,0.232
1.0,1.0,1.0,1.04,1.04,0.24,0.264,0.256,0.24,0.248
1.0,1.0,1.04,1.0,1.04,0.24,0.256,0.264,0.248,0.256
1.0,1.0,1.0,1.0,1.0,0.248,0.248,0.232,0.232,0.256
1.04,1.04,1.0,1.0,1.0,0.232,0.256,0.24,0.232,0.24
1.0,1.44,1.0,1.0,1.0,0.248,0.264,0.256,0.24,0.232
1.28,1.24,1.28,1.36,1.28,0.312,0.344,0.336,0.36,0.32
1.2,1.16,1.2,1.24,1.24,0.312,0.304,0.312,0.32,0.328
1.16,1.16,1.2,1.2,1.2,0.312,0.28800000000000003,0.29600000000000004,0.28,0.328
1.16,1.16,1.16,1.12,1.16,0.272,0.272,0.304,0.29600000000000004,0.28
1.12,1.12,1.12,1.12,1.12,0.28,0.28800000000000003,0.272,0.32,0.32
1.12,1.12,1.12,1.12,1.12,0.264,0.28800000000000003,0.28,0.28,0.272
1.08,1.08,1.12,1.12,1.08,0.264,0.264,0.304,0.28,0.272
1.12,1.08,1.08,1.08,1.12,0.28,0.264,0.256,0.272,0.272
1.08,1.08,1.08,1.12,1.08,0.256,0.28800000000000003,0.28,0.264,0.264
1.04,1.08,1.08,1.08,1.08,0.248,0.272,0.272,0.248,0.256
1.08,1.04,1.08,1.12,1.08,0.256,0.272,0.272,0.256,0.256
1.08,1.08,1.08,1.04,1.08,0.264,0.256,0.256,0.256,0.28
1.04,1.04,1.08,1.08,1.08,0.272,0.264,0.28800000000000003,0.24,0.256
1.08,1.04,1.04,1.08,1.08,0.264,0.256,0.256,0.256,0.248
1.04,1.04,1.0,1.04,1.04,0.264,0.256,0.248,0.248,0.248
1.04,1.08,1.04,1.08,1.0,0.24,0.24,0.256,0.272,0.248
1.04,1.04,1.04,1.04,1.04,0.256,0.256,0.256,0.248,0.256
1.04,1.0,1.04,1.04,1.0,0.24,0.248,0.256,0.248,0.248
1.04,1.04,1.04,1.0,1.0,0.24,0.248,0.248,0.256,0.248
1.0,1.04,1.0,1.04,1.04,0.256,0.248,0.24,0.248,0.256
