Voltaje_Cen_0,Voltaje_Cen_1,Voltaje_Cen_2,Voltaje_Cen_3,Voltaje_Cen_4,Voltaje_Ext_0,Voltaje_Ext_1,Voltaje_Ext_2,Voltaje_Ext_3,Voltaje_Ext_4
0.44,0.392,0.48,0.416,0.448,4.0,4.0,4.32,4.0,4.0
0.496,0.488,0.512,0.496,0.504,3.92,3.92,4.0,3.92,3.92
0.52,0.52,0.528,0.52,0.52,3.92,3.92,3.92,3.92,3.84
0.544,0.536,0.552,0.536,0.536,3.92,3.84,3.92,3.92,3.92
0.552,0.544,0.552,0.552,0.552,3.84,3.84,3.84,3.84,3.92
0.552,0.552,0.552,0.56,0.552,3.84,3.84,3.76,3.84,3.84
0.56,0.56,0.568,0.56,0.56,3.84,3.76,3.84,3.76,3.84
0.56,0.568,0.568,0.568,0.568,3.84,3.84,3.84,3.84,3.76
0.584,0.568,0.5760000000000001,0.568,0.568,3.76,3.76,3.76,3.84,3.84
0.5760000000000001,0.568,0.5760000000000001,0.568,0.5760000000000001,3.76,3.76,3.84,3.76,3.84
0.5760000000000001,0.5760000000000001,0.5760000000000001,0.5760000000000001,0.5760000000000001,3.76,3.76,3.76,3.76,3.84
0.584,0.5760000000000001,0.584,0.5760000000000001,0.5760000000000001,3.76,3.84,3.84,3.76,3.84
0.584,0.584,0.584,0.584,0.5760000000000001,3.76,3.84,3.84,3.84,3.76
0.584,0.584,0.584,0.584,0.584,3.76,3.84,3.76,3.76,3.76
0.584,0.584,0.584,0.584,0.584,3.76,3.76,3.76,3.76,3.76
0.584,0.584,0.584,0.584,0.584,3.76,3.76,3.76,3.84,3.76
0.5920000000000001,0.5920000000000001,0.5920000000000001,0.5920000000000001,0.584,3.76,3.76,3.76,3.76,3.76
0.584,0.584,0.5920000000000001,0.584,0.5920000000000001,3.76,3.76,3.84,3.84,3.84
0.6,0.5920000000000001,0.5920000000000001,0.5920000000000001,0.5920000000000001,3.76,3.76,3.76,3.76,3.76
0.5920000000000001,0.5920000000000001,0.5920000000000001,0.5920000000000001,0.584,3.76,3.76,3.76,3.76,3.76
0.5920000000000001,0.5920000000000001,0.5920000000000001,0.5920000000000001,0.5920000000000001,3.76,3.76,3.76,3.76,3.76
0.584,0.6,0.5920000000000001,0.5920000000000001,0.5920000000000001,3.76,3.76,3.76,3.76,3.76
0.5920000000000001,0.6,0.6,0.5920000000000001,0.6,3.84,3.76,3.76,3.76,3.76
0.5920000000000001,0.5920000000000001,0.6,0.6,0.6,3.76,3.76,3.76,3.76,3.76
0.6,0.6,0.32,0.6,0.5920000000000001,4.24,3.76,3.76,3.76,3.76
0.44,0.416,0.48,0.424,0.456,3.92,4.0,4.16,4.0,4.0
0.496,0.496,0.512,0.496,0.496,3.92,3.84,3.92,3.92,3.92
0.528,0.52,0.528,0.528,0.528,3.84,3.92,3.92,3.84,3.92
0.544,0.536,0.544,0.536,0.536,3.92,3.92,3.92,3.84,3.84
0.544,0.544,0.552,0.544,0.552,3.84,3.92,3.84,3.84,3.84
0.56,0.552,0.56,0.552,0.56,3.76,3.84,3.84,3.84,3.84
0.552,0.56,0.568,0.568,0.56,3.84,3.76,3.84,3.84,3.84
0.568,0.568,0.568,0.56,0.568,3.84,3.84,3.84,3.84,3.84
0.5760000000000001,0.568,0.5760000000000001,0.568,0.568,3.84,3.76,3.76,3.84,3.76
0.5760000000000001,0.568,0.5760000000000001,0.568,0.5760000000000001,3.76,3.84,3.76,3.76,3.84
0.584,0.5760000000000001,0.5760000000000001,0.568,0.584,3.84,3.76,3.76,3.84,3.76
0.5760000000000001,0.584,0.5760000000000001,0.584,0.584,3.76,3.76,3.76,3.76,3.76
0.5760000000000001,0.584,0.584,0.5760000000000001,0.584,3.76,3.76,3.76,3.76,3.76
0.584,0.584,0.584,0.584,0.5760000000000001,3.76,3.76,3.76,3.76,3.76
0.584,0.584,0.584,0.584,0.584,3.76,3.76,3.84,3.84,3.76
0.5920000000000001,0.584,0.584,0.584,0.584,3.76,3.76,3.76,3.76,3.76
0.584,0.5920000000000001,0.5920000000000001,0.584,0.584,3.76,3.84,3.76,3.76,3.76
0.5920000000000001,0.584,0.5920000000000001,0.584,0.5920000000000001,3.76,3.76,3.76,3.76,3.76
0.5920000000000001,0.584,0.5920000000000001,0.5920000000000001,0.584,3.76,3.76,3.76,3.76,3.76
0.584,0.584,0.5920000000000001,0.5920000000000001,0.5920000000000001,3.76,3.76,3.76,3.76,3.76
0.5920000000000001,0.6,0.5920000000000001,0.5920000000000001,0.5920000000000001,3.68,3.76,3.76,3.76,3.76
0.6,0.5920000000000001,0.5920000000000001,0.5920000000000001,0.5920000000000001,3.76,3.68,3.76,3.76,3.84
0.6,0.6,0.6,0.5920000000000001,0.5920000000000001,3.76,3.76,3.84,3.68,3.76
0.5920000000000001,0.6,0.6,0.5920000000000001,0.6,3.76,3.76,3.76,3.68,3.76
0.5920000000000001,0.6,0.36,0.5920000000000001,0.5920000000000001,4.24,3.76,3.76,3.76,3.76
0.456,0.4320000000000001,0.48,0.44,0.456,4.0,4.0,4.16,4.0,4.0
0.496,0.496,0.512,0.496,0.504,3.92,3.92,3.92,3.92,3.92
0.528,0.528,0.528,0.52,0.528,3.84,3.84,3.92,3.84,3.92
0.544,0.536,0.544,0.544,0.544,3.84,3.84,3.92,3.84,3.84
0.544,0.552,0.552,0.544,0.552,3.84,3.84,3.84,3.84,3.84
0.552,0.552,0.56,0.56,0.552,3.84,3.84,3.92,3.84,3.84
0.56,0.56,0.568,0.56,0.568,3.84,3.84,3.84,3.84,3.84
0.568,0.568,0.568,0.56,0.568,3.76,3.84,3.84,3.84,3.76
0.5760000000000001,0.568,0.5760000000000001,0.568,0.5760000000000001,3.84,3.84,3.84,3.76,3.84
0.568,0.5760000000000001,0.5760000000000001,0.5760000000000001,0.568,3.76,3.84,3.84,3.76,3.76
0.5760000000000001,0.5760000000000001,0.5760000000000001,0.5760000000000001,0.584,3.76,3.76,3.84,3.76,3.76
0.5760000000000001,0.584,0.584,0.5760000000000001,0.5760000000000001,3.84,3.76,3.84,3.76,3.76
0.584,0.584,0.584,0.5760000000000001,0.5760000000000001,3.76,3.84,3.84,3.76,3.84
0.584,0.584,0.584,0.584,0.584,3.76,3.76,3.76,3.76,3.76
0.584,0.5920000000000001,0.584,0.584,0.584,3.76,3.76,3.76,3.84,3.76
0.584,0.584,0.584,0.584,0.5760000000000001,3.76,3.84,3.76,3.76,3.76
0.584,0.5920000000000001,0.5920000000000001,0.584,0.584,3.76,3.76,3.76,3.84,3.76
0.5920000000000001,0.584,0.5920000000000001,0.584,0.5920000000000001,3.84,3.76,3.76,3.76,3.76
0.584,0.5920000000000001,0.5920000000000001,0.5920000000000001,0.5920000000000001,3.76,3.76,3.76,3.84,3.76
0.5920000000000001,0.5920000000000001,0.5920000000000001,0.584,0.5920000000000001,3.76,3.76,3.76,3.68,3.76
0.6,0.5920000000000001,0.6,0.5920000000000001,0.5920000000000001,3.76,3.76,3.76,3.84,3.76
0.5920000000000001,0.6,0.5920000000000001,0.5920000000000001,0.5920000000000001,3.76,3.76,3.76,3.76,3.76
0.6,0.5920000000000001,0.5920000000000001,0.5920000000000001,0.5920000000000001,3.68,3.76,3.76,3.76,3.76
0.6,0.5920000000000001,0.5920000000000001,0.5920000000000001,0.6,3.76,3.76,3.76,3.76,3.68
0.6,0.6,0.392,0.5920000000000001,0.584,4.08,3.76,3.76,3.76,4.32
0.456,0.44,0.488,0.448,0.464,3.92,4.0,4.08,4.0,3.92
0.512,0.496,0.52,0.504,0.504,3.84,3.92,4.0,3.92,3.92
0.528,0.52,0.536,0.528,0.528,3.84,3.92,3.92,3.92,3.84
0.552,0.536,0.544,0.536,0.544,3.84,3.84,3.84,3.84,3.84
0.552,0.552,0.552,0.552,0.552,3.84,3.84,3.92,3.84,3.84
0.552,0.552,0.56,0.568,0.56,3.84,3.84,3.84,3.84,3.84
0.568,0.568,0.56,0.56,0.56,3.84,3.84,3.84,3.84,3.84
0.568,0.568,0.568,0.568,0.568,3.76,3.76,3.84,3.84,3.84
