Voltaje_Cen_0,Voltaje_Cen_1,Voltaje_Cen_2,Voltaje_Cen_3,Voltaje_Cen_4,Voltaje_Ext_0,Voltaje_Ext_1,Voltaje_Ext_2,Voltaje_Ext_3,Voltaje_Ext_4
0.2,0.18,0.3,0.22,0.22,0.008,0.012,0.014,0.002,0.038
0.26,0.24,0.22,0.16,0.26,0.004,0.058,0.02,0.002,0.02
0.48,0.46,0.44,0.36,0.44,0.032,0.022,0.026,0.006,0.06
0.42,0.42,0.32,0.38,0.32,0.002,0.004,0.01,0.012,0.02
0.3,0.3,0.32,0.38,0.3,0.016,0.036000000000000004,0.008,0.028,0.032
0.3,0.28,0.36,0.3,0.3,0.02,0.002,0.02,0.01,0.024
0.32,0.32,0.38,0.26,0.34,0.022,0.022,0.01,0.032,0.014
0.36,0.36,0.32,0.3,0.32,0.012,0.042,0.03,0.008,0.014
0.34,0.34,0.22,0.34,0.26,0.014,0.008,0.014,0.02,0.004
0.22,0.24,0.26,0.36,0.24,0.002,0.028,0.024,0.012,0.006
0.28,0.22,0.32,0.22,0.28,0.008,0.006,0.018000000000000002,0.006,0.024
0.28,0.28,0.34,0.22,0.32,0.018000000000000002,0.01,0.022,0.002,0.028
0.32,0.32,0.3,0.26,0.3,0.026,0.06,0.016,0.022,0.022
0.3,0.28,0.24,0.3,0.22,0.016,0.008,0.01,0.016,0.008
0.2,0.2,0.26,0.34,0.2,0.014,0.014,0.028,0.002,0.022
0.22,0.22,0.3,0.24,0.26,0.008,0.034,0.048,0.016,0.02
0.26,0.26,0.32,0.2,0.32,0.014,0.016,0.018000000000000002,0.028,0.02
0.34,0.32,0.24,0.24,0.28,0.004,0.008,0.036000000000000004,0.026,0.006
0.3,0.28,0.2,0.3,0.22,0.026,0.022,0.012,0.03,0.006
0.2,0.2,0.22,0.32,0.2,0.016,0.038,0.026,0.002,0.01
0.22,0.2,0.28,0.2,0.22,0.036000000000000004,0.008,0.014,0.01,0.014
0.26,0.26,0.3,0.18,0.26,0.016,0.026,0.006,0.018000000000000002,0.02
0.3,0.28,0.22,0.22,0.26,0.03,0.006,0.022,0.024,0.022
0.28,0.26,0.18,0.28,0.2,0.024,0.008,0.024,0.01,0.014
0.16,0.2,0.22,0.28,0.2,0.01,0.028,0.022,0.016,0.002
0.2,0.18,0.28,0.2,0.2,0.03,0.008,0.034,0.03,0.01
0.24,0.24,0.28,0.16,0.28,0.016,0.016,0.004,0.02,0.002
0.46,0.44,0.44,0.4,0.44,0.016,0.02,0.012,0.03,0.034
0.4,0.4,0.3,0.38,0.32,0.054000000000000006,0.028,0.012,0.012,0.012
0.3,0.3,0.34,0.36,0.28,0.028,0.006,0.02,0.014,0.038
0.28,0.28,0.38,0.28,0.32,0.026,0.042,0.016,0.006,0.026
0.3,0.32,0.38,0.26,0.36,0.016,0.002,0.032,0.014,0.008
0.36,0.36,0.3,0.3,0.34,0.002,0.032,0.01,0.028,0.006
0.32,0.36,0.24,0.34,0.28,0.012,0.014,0.01,0.012,0.026
0.24,0.24,0.3,0.3,0.22,0.03,0.026,0.006,0.022,0.004
0.26,0.24,0.3,0.24,0.28,0.038,0.022,0.032,0.022,0.032
0.3,0.3,0.34,0.2,0.32,0.034,0.004,0.026,0.006,0.016
0.32,0.3,0.26,0.28,0.3,0.054000000000000006,0.014,0.024,0.036000000000000004,0.016
0.32,0.32,0.22,0.32,0.22,0.018000000000000002,0.018000000000000002,0.022,0.028,0.026
0.2,0.22,0.26,0.3,0.2,0.012,0.018000000000000002,0.028,0.026,0.004
0.22,0.22,0.3,0.22,0.26,0.034,0.028,0.018000000000000002,0.014,0.02
0.3,0.26,0.32,0.18,0.3,0.006,0.016,0.006,0.016,0.03
0.32,0.28,0.22,0.26,0.28,0.006,0.022,0.002,0.042,0.04
0.3,0.26,0.2,0.3,0.22,0.026,0.024,0.028,0.008,0.036000000000000004
0.2,0.18,0.22,0.3,0.18,0.008,0.02,0.012,0.026,0.018000000000000002
0.2,0.2,0.3,0.2,0.26,0.028,0.014,0.04,0.026,0.026
0.26,0.26,0.3,0.16,0.28,0.006,0.014,0.006,0.018000000000000002,0.014
0.3,0.28,0.26,0.26,0.28,0.018000000000000002,0.006,0.014,0.024,0.012
0.28,0.26,0.18,0.28,0.18,0.006,0.014,0.018000000000000002,0.022,0.002
0.16,0.18,0.22,0.28,0.2,0.012,0.026,0.026,0.016,0.034
0.2,0.2,0.3,0.18,0.24,0.004,0.002,0.018000000000000002,0.01,0.004
0.26,0.24,0.26,0.18,0.28,0.012,0.002,0.006,0.008,0.006
0.46,0.46,0.36,0.38,0.46,0.018000000000000002,0.008,0.008,0.024,0.036000000000000004
0.4,0.38,0.3,0.4,0.32,0.016,0.014,0.022,0.026,0.006
0.3,0.28,0.36,0.36,0.28,0.026,0.022,0.008,0.034,0.01
0.28,0.3,0.36,0.26,0.32,0.012,0.004,0.02,0.004,0.026
0.36,0.32,0.36,0.26,0.36,0.004,0.018000000000000002,0.028,0.008,0.006
0.36,0.38,0.28,0.3,0.34,0.012,0.024,0.016,0.048,0.05
0.32,0.3,0.26,0.34,0.28,0.016,0.02,0.018000000000000002,0.012,0.01
0.2,0.24,0.28,0.32,0.22,0.004,0.028,0.04,0.002,0.024
0.26,0.24,0.32,0.22,0.28,0.016,0.02,0.012,0.004,0.03
0.28,0.28,0.34,0.24,0.3,0.004,0.022,0.02,0.016,0.024
0.36,0.34,0.26,0.26,0.32,0.038,0.008,0.036000000000000004,0.002,0.016
0.3,0.3,0.2,0.32,0.22,0.024,0.012,0.016,0.034,0.012
0.2,0.2,0.26,0.28,0.2,0.038,0.004,0.022,0.054000000000000006,0.03
0.24,0.22,0.3,0.2,0.26,0.002,0.002,0.022,0.03,0.004
0.26,0.28,0.3,0.22,0.28,0.032,0.012,0.014,0.008,0.02
0.32,0.32,0.22,0.26,0.32,0.028,0.038,0.014,0.016,0.008
0.3,0.26,0.2,0.3,0.24,0.004,0.026,0.018000000000000002,0.002,0.014
0.2,0.18,0.26,0.28,0.2,0.022,0.004,0.008,0.028,0.02
0.24,0.2,0.3,0.18,0.24,0.02,0.022,0.006,0.008,0.028
0.26,0.24,0.3,0.2,0.26,0.03,0.024,0.012,0.006,0.012
0.3,0.3,0.22,0.24,0.3,0.034,0.016,0.02,0.022,0.024
0.26,0.26,0.18,0.28,0.22,0.024,0.018000000000000002,0.016,0.02,0.008
0.18,0.2,0.22,0.26,0.18,0.002,0.016,0.018000000000000002,0.026,0.01
0.2,0.2,0.3,0.18,0.22,0.012,0.016,0.02,0.008,0.024
0.26,0.24,0.26,0.4,0.26,0.006,0.016,0.028,0.01,0.03
0.46,0.42,0.38,0.36,0.42,0.006,0.034,0.01,0.018000000000000002,0.022
0.36,0.38,0.3,0.4,0.34,0.002,0.014,0.006,0.02,0.014
0.28,0.28,0.34,0.36,0.26,0.006,0.018000000000000002,0.034,0.036000000000000004,0.004
0.3,0.28,0.36,0.26,0.3,0.004,0.05,0.01,0.024,0.02
0.36,0.32,0.36,0.28,0.36,0.038,0.012,0.032,0.026,0.03
0.4,0.36,0.26,0.32,0.36,0.012,0.016,0.012,0.016,0.012
0.3,0.3,0.24,0.36,0.3,0.004,0.02,0.014,0.004,0.002
0.22,0.24,0.28,0.3,0.22,0.004,0.012,0.004,0.026,0.044
0.28,0.26,0.32,0.2,0.28,0.008,0.036000000000000004,0.024,0.002,0.014
0.3,0.3,0.32,0.26,0.32,0.006,0.03,0.058,0.024,0.022
0.34,0.34,0.24,0.26,0.32,0.016,0.016,0.024,0.006,0.022
0.28,0.3,0.2,0.32,0.26,0.016,0.008,0.016,0.064,0.028
0.22,0.2,0.26,0.28,0.2,0.022,0.012,0.006,0.028,0.022
0.26,0.24,0.32,0.2,0.26,0.026,0.024,0.02,0.036000000000000004,0.024
0.28,0.28,0.3,0.26,0.28,0.02,0.006,0.008,0.012,0.008
0.3,0.3,0.24,0.26,0.3,0.024,0.024,0.012,0.01,0.018000000000000002
0.28,0.26,0.2,0.32,0.24,0.022,0.03,0.002,0.028,0.014
0.2,0.2,0.24,0.26,0.2,0.038,0.034,0.014,0.016,0.022
0.2,0.22,0.3,0.16,0.24,0.016,0.006,0.002,0.026,0.024
0.28,0.28,0.3,0.2,0.28,0.02,0.018000000000000002,0.052000000000000005,0.02,0.012
0.3,0.28,0.2,0.26,0.28,0.006,0.024,0.026,0.012,0.014
0.24,0.26,0.18,0.28,0.22,0.006,0.032,0.012,0.018000000000000002,0.016
0.18,0.18,0.22,0.24,0.16,0.008,0.034,0.006,0.018000000000000002,0.012
0.22,0.2,0.28,0.18,0.2,0.018000000000000002,0.024,0.026,0.022,0.012
0.26,0.22,0.28,0.38,0.26,0.028,0.028,0.03,0.024,0.006
0.42,0.42,0.36,0.38,0.42,0.028,0.04,0.006,0.024,0.014
0.36,0.38,0.32,0.42,0.36,0.01,0.034,0.032,0.018000000000000002,0.024
0.3,0.28,0.34,0.34,0.28,0.028,0.024,0.004,0.014,0.026
0.3,0.3,0.36,0.26,0.3,0.012,0.018000000000000002,0.02,0.016,0.036000000000000004
0.34,0.34,0.36,0.28,0.34,0.006,0.022,0.024,0.014,0.018000000000000002
0.38,0.34,0.24,0.32,0.36,0.004,0.014,0.006,0.01,0.004
0.3,0.32,0.26,0.36,0.3,0.006,0.006,0.004,0.022,0.002
0.22,0.24,0.28,0.28,0.24,0.028,0.014,0.006,0.02,0.022
0.26,0.28,0.32,0.22,0.24,0.034,0.028,0.038,0.006,0.008
0.3,0.28,0.32,0.24,0.32,0.004,0.01,0.012,0.004,0.018000000000000002
0.32,0.32,0.2,0.3,0.32,0.02,0.034,0.022,0.006,0.026
0.26,0.28,0.2,0.32,0.28,0.032,0.026,0.014,0.014,0.01
0.2,0.2,0.26,0.24,0.2,0.038,0.006,0.036000000000000004,0.016,0.006
0.24,0.2,0.3,0.2,0.2,0.012,0.026,0.032,0.032,0.002
0.28,0.28,0.3,0.26,0.28,0.016,0.014,0.012,0.002,0.03
0.34,0.3,0.2,0.28,0.3,0.01,0.018000000000000002,0.022,0.018000000000000002,0.04
0.24,0.28,0.2,0.28,0.26,0.026,0.002,0.008,0.014,0.012
0.2,0.2,0.26,0.26,0.2,0.016,0.004,0.024,0.044,0.002
0.2,0.2,0.28,0.18,0.2,0.016,0.022,0.002,0.022,0.014
0.26,0.24,0.28,0.26,0.26,0.018000000000000002,0.012,0.022,0.026,0.012
0.3,0.3,0.2,0.28,0.3,0.03,0.034,0.002,0.01,0.012
0.26,0.26,0.18,0.28,0.22,0.016,0.028,0.036000000000000004,0.036000000000000004,0.024
0.18,0.18,0.22,0.22,0.18,0.034,0.026,0.008,0.002,0.014
0.2,0.2,0.26,0.18,0.18,0.022,0.01,0.03,0.016,0.014
0.26,0.46,0.26,0.4,0.26,0.002,0.032,0.002,0.022,0.008
0.44,0.42,0.34,0.4,0.42,0.012,0.012,0.032,0.018000000000000002,0.04
0.36,0.36,0.28,0.4,0.36,0.03,0.056,0.012,0.004,0.02
0.3,0.3,0.34,0.3,0.28,0.016,0.024,0.004,0.032,0.002
0.3,0.26,0.36,0.26,0.28,0.038,0.046,0.002,0.04,0.002
0.36,0.3,0.36,0.28,0.34,0.002,0.012,0.016,0.012,0.004
0.36,0.36,0.24,0.34,0.36,0.012,0.002,0.036000000000000004,0.002,0.022
0.3,0.3,0.24,0.34,0.3,0.032,0.016,0.024,0.002,0.012
0.22,0.22,0.32,0.26,0.2,0.026,0.034,0.028,0.006,0.016
0.28,0.26,0.34,0.22,0.24,0.024,0.038,0.012,0.006,0.022
0.32,0.28,0.3,0.24,0.32,0.054000000000000006,0.016,0.002,0.028,0.036000000000000004
0.34,0.32,0.22,0.3,0.32,0.026,0.01,0.002,0.03,0.01
0.3,0.28,0.2,0.3,0.26,0.028,0.006,0.006,0.026,0.002
0.2,0.2,0.26,0.24,0.2,0.012,0.012,0.02,0.006,0.002
0.26,0.24,0.3,0.2,0.22,0.018000000000000002,0.028,0.016,0.006,0.026
0.28,0.26,0.3,0.24,0.26,0.016,0.014,0.004,0.016,0.022
0.32,0.32,0.18,0.3,0.3,0.002,0.02,0.03,0.016,0.032
0.26,0.26,0.2,0.28,0.26,0.026,0.034,0.004,0.028,0.024
0.2,0.18,0.26,0.22,0.18,0.03,0.006,0.016,0.018000000000000002,0.014
0.22,0.2,0.28,0.18,0.2,0.03,0.01,0.02,0.01,0.022
0.28,0.24,0.28,0.24,0.26,0.03,0.038,0.018000000000000002,0.028,0.022
0.32,0.3,0.18,0.28,0.28,0.034,0.012,0.002,0.022,0.002
0.24,0.24,0.18,0.26,0.24,0.04,0.028,0.002,0.012,0.022
0.18,0.18,0.22,0.2,0.16,0.006,0.02,0.01,0.022,0.01
0.2,0.2,0.28,0.18,0.2,0.014,0.016,0.034,0.024,0.016
0.26,0.44,0.24,0.38,0.42,0.028,0.02,0.032,0.022,0.004
0.54,0.44,0.32,0.4,0.42,0.038,0.012,0.036000000000000004,0.022,0.004
0.44,0.38,0.3,0.36,0.34,0.004,0.026,0.014,0.014,0.002
0.36,0.26,0.32,0.28,0.26,0.004,0.002,0.04,0.014,0.004
0.26,0.28,0.36,0.26,0.32,0.02,0.012,0.022,0.05,0.012
0.3,0.34,0.34,0.32,0.3,0.03,0.008,0.004,0.014,0.044
0.36,0.36,0.24,0.34,0.36,0.002,0.01,0.032,0.008,0.028
0.36,0.34,0.26,0.32,0.32,0.014,0.038,0.006,0.012,0.022
0.3,0.22,0.3,0.22,0.22,0.034,0.036000000000000004,0.018000000000000002,0.006,0.012
0.24,0.24,0.34,0.22,0.26,0.014,0.022,0.002,0.008,0.016
0.3,0.3,0.3,0.26,0.26,0.016,0.008,0.018000000000000002,0.008,0.006
0.34,0.34,0.22,0.32,0.34,0.02,0.012,0.004,0.032,0.012
0.32,0.28,0.24,0.28,0.26,0.016,0.03,0.02,0.026,0.038
0.26,0.22,0.28,0.18,0.22,0.034,0.016,0.03,0.028,0.03
0.2,0.2,0.32,0.2,0.26,0.022,0.016,0.016,0.006,0.016
0.24,0.28,0.3,0.26,0.26,0.002,0.04,0.024,0.026,0.028
0.3,0.32,0.18,0.32,0.3,0.036000000000000004,0.014,0.03,0.002,0.028
0.3,0.28,0.2,0.28,0.26,0.014,0.016,0.002,0.018000000000000002,0.012
0.26,0.2,0.26,0.2,0.2,0.012,0.032,0.014,0.024,0.002
0.18,0.24,0.3,0.2,0.22,0.024,0.008,0.034,0.006,0.036000000000000004
0.2,0.24,0.3,0.24,0.26,0.01,0.02,0.002,0.008,0.018000000000000002
0.28,0.28,0.18,0.3,0.3,0.004,0.026,0.006,0.032,0.006
0.3,0.28,0.18,0.26,0.28,0.036000000000000004,0.016,0.022,0.006,0.01
0.26,0.18,0.26,0.18,0.16,0.012,0.006,0.04,0.028,0.026
0.18,0.16,0.3,0.18,0.2,0.02,0.052000000000000005,0.032,0.02,0.004
0.22,0.4,0.26,0.36,0.44,0.006,0.02,0.006,0.024,0.004
0.48,0.42,0.32,0.4,0.4,0.002,0.014,0.01,0.006,0.008
0.42,0.38,0.32,0.34,0.36,0.02,0.028,0.014,0.024,0.014
0.36,0.26,0.36,0.26,0.28,0.002,0.004,0.012,0.008,0.05
0.26,0.28,0.38,0.3,0.26,0.008,0.002,0.052000000000000005,0.004,0.008
0.3,0.3,0.34,0.3,0.32,0.002,0.03,0.018000000000000002,0.024,0.012
0.36,0.36,0.24,0.36,0.34,0.022,0.02,0.012,0.006,0.016
0.36,0.32,0.24,0.32,0.3,0.044,0.02,0.004,0.002,0.004
0.26,0.22,0.3,0.24,0.2,0.042,0.016,0.012,0.008,0.006
0.24,0.24,0.36,0.24,0.26,0.022,0.02,0.052000000000000005,0.016,0.014
0.28,0.28,0.3,0.3,0.28,0.008,0.002,0.034,0.002,0.056
0.32,0.32,0.22,0.32,0.32,0.036000000000000004,0.026,0.04,0.002,0.026
0.34,0.3,0.22,0.28,0.28,0.03,0.016,0.022,0.026,0.016
0.26,0.2,0.28,0.2,0.2,0.002,0.036000000000000004,0.006,0.008,0.022
0.2,0.2,0.34,0.22,0.22,0.014,0.012,0.03,0.024,0.028
0.24,0.26,0.3,0.28,0.26,0.014,0.014,0.004,0.002,0.008
0.3,0.28,0.18,0.3,0.3,0.022,0.01,0.014,0.008,0.004
0.32,0.28,0.2,0.28,0.26,0.01,0.008,0.006,0.016,0.01
0.26,0.2,0.28,0.18,0.2,0.006,0.022,0.008,0.016,0.022
0.2,0.2,0.3,0.2,0.22,0.018000000000000002,0.018000000000000002,0.038,0.016,0.03
0.24,0.24,0.26,0.28,0.22,0.038,0.006,0.008,0.012,0.012
0.28,0.3,0.2,0.3,0.3,0.012,0.002,0.03,0.036000000000000004,0.042
0.28,0.26,0.18,0.24,0.26,0.02,0.01,0.004,0.016,0.004
0.26,0.16,0.24,0.18,0.18,0.012,0.022,0.028,0.026,0.01
0.18,0.2,0.28,0.18,0.18,0.038,0.012,0.014,0.016,0.006
0.2,0.4,0.48,0.4,0.4,0.016,0.026,0.004,0.008,0.002
0.46,0.4,0.32,0.4,0.44,0.006,0.032,0.03,0.006,0.002
0.42,0.38,0.32,0.3,0.34,0.034,0.014,0.002,0.012,0.008
0.32,0.28,0.32,0.28,0.26,0.032,0.008,0.056,0.004,0.012
