Res_at_0.2,R_std_0.2,Res_at_0.3,R_std_0.3,Res_at_0.4,R_std_0.4,Res_at_0.5,R_std_0.5,Res_at_0.6,R_std_0.6,Res_at_0.7,R_std_0.7,Res_at_0.8,R_std_0.8,Res_at_0.9,R_std_0.9
155.62105263157892,3.6247838793154625,161.64210526315787,4.953299915753312,170.98245614035085,6.904350246315147,174.00584795321637,6.5601420642714245,185.20261437908496,8.51209646538754,183.90849673202612,7.210182790388803,190.09150326797388,4.442125019539869,197.41584967320264,11.49745659732244
158.34210526315786,4.103997780693069,163.906432748538,4.027537643683819,170.85380116959064,2.8983083879943106,179.66666666666669,3.347193406976017,182.97385620915034,3.7184602862965477,184.19607843137254,4.732281165265467,194.11764705882354,0.0,193.25490196078434,7.71662674588163
155.77543859649123,6.5078308299631615,162.27894736842103,5.902708425714667,171.62573099415204,5.108874147489712,176.5146198830409,4.601776272076588,187.64705882352945,5.906811894663555,189.73202614379085,4.578220267300987,189.73202614379085,4.578220267300987,199.21323529411765,8.2662397833422
158.4,6.36315571807896,164.42105263157896,3.1710253329246427,170.98245614035085,6.904350246315147,176.7908496732026,3.607330999930021,186.93945648434814,8.631823013063643,189.80392156862746,5.906811894663554,193.61437908496734,7.426487665086744,199.29411764705884,2.8937350297056095
162.27894736842103,7.1833814829149905,167.44444444444443,6.185147095657314,172.84795321637426,7.118294790250378,176.1627106983144,10.797731831914277,189.37254901960785,4.675967005401313,185.41830065359477,2.9248274728743473,195.843137254902,7.533597692639323,193.6143790849673,7.426487665086744
157.39649122807018,6.949512339764699,166.28654970760235,6.607281415962443,175.3567251461988,4.171378273815401,176.5146198830409,1.5822469314472263,186.4248366013072,7.452542549232325,186.42483660130722,7.452542549232325,193.6143790849673,7.426487665086743,197.0563725490196,10.911792507848235
156.72105263157894,3.838119778602947,167.07739938080493,8.27070530993825,177.44169246646024,8.217811809788715,175.93567251461985,7.75272975000781,191.0980392156863,7.56441008173537,199.82614379084967,15.509561266070127,192.24836601307192,5.242699958787954,198.0,3.544087136798133
155.09999999999997,2.4596747752497685,161.6421052631579,4.953299915753311,172.84795321637426,7.118294790250378,179.95803233574134,9.648571889815083,192.8235294117647,2.893735029705622,191.9607843137255,4.822891716176016,194.47712418300654,3.970554614021562,199.29411764705884,2.89373502970561
157.82105263157894,3.646679132863352,165.05789473684212,3.992218886076901,168.53801169590642,1.4384063013156443,183.04575163398692,6.9025224444671816,185.202614379085,8.51209646538754,186.7124183006536,4.91314627963317,196.7058823529412,3.544087136798133,183.04215686274512,39.0190941807751
159.96315789473684,3.5192190962046555,167.44444444444443,6.185147095657314,173.94152046783626,3.815167657878269,180.52941176470586,4.778477368020407,187.57516339869284,4.535684006574183,188.94117647058826,8.01238948357152,195.77124183006538,4.793327877349438,183.14161220043576,31.941767082506903
163.37894736842105,4.257330324962461,169.76023391812865,4.171378273815401,173.49122807017542,6.691295432206056,183.95721534227724,11.919535660837044,188.79738562091504,3.8833513603626257,191.3250773993808,10.251848786006219,196.984477124183,10.31699737821884,185.1623529411765,27.450306658398887
155.62105263157895,3.624783879315462,168.60233918128657,5.431769594349244,174.94048847609218,10.991940328866074,178.73581011351908,9.500034505228621,192.8235294117647,2.893735029705622,194.54901960784315,7.0552823361473465,190.1633986928105,7.384608641369786,167.63364293085658,49.41037630399963
159.44210526315788,3.309381862259082,168.60233918128657,5.431769594349244,176.5146198830409,1.5822469314472263,175.22807017543857,7.767394027104539,188.86928104575165,5.401734413565494,189.87581699346407,9.402921135647544,194.83660130718957,5.586371664938578,177.51724137931038,38.00367701000078
165.05789473684212,3.992218886076901,162.8,5.707845599264371,178.44444444444443,5.112922384374919,177.73684210526318,3.483498157478026,191.3856209150327,6.4134184671440675,191.09803921568627,7.564410081735371,194.54901960784315,8.408999042580286,178.0020110608346,29.33148328576039
162.8,5.707845599264372,163.50760233918126,8.431858726200621,177.80116959064327,6.324900024189689,179.88613691090472,7.663033869852873,188.50980392156865,5.413682524632254,188.86928104575162,5.401734413565494,195.843137254902,7.533597692639323,176.66503267973857,24.06688607706911
166.73684210526318,2.5891313423681748,166.73684210526318,2.5891313423681748,185.13071895424838,6.247046378000338,178.95906432748538,4.246344966320668,195.41176470588238,2.8937350297056095,189.80392156862746,5.906811894663554,194.83660130718957,5.586371664938578,153.91577964519144,49.06291068731286
165.06432748538012,4.208414025070337,168.60233918128657,5.431769594349244,177.8011695906433,6.324900024189689,181.40350877192984,4.31521890394697,186.78431372549022,7.716626745881625,186.7124183006536,4.91314627963317,199.58169934640526,2.2506828008821365,151.32499436556233,38.408999351154876
165.0578947368421,3.992218886076901,170.21052631578945,3.1710253329246427,181.0440316477468,5.541997981862516,183.04575163398695,6.902522444467181,188.50980392156862,5.413682524632254,191.9607843137255,4.822891716176016,194.83660130718957,5.586371664938578,159.6557734204793,34.07662804062132
162.8,5.707845599264371,169.76023391812865,5.8446043042572375,178.31578947368422,7.1689800642482115,182.33814929480565,7.774971320434997,186.78431372549022,7.716626745881625,192.32026143790853,6.400308234065796,195.77124183006538,4.793327877349438,149.7035294117647,20.51541811962012
164.53684210526313,4.59798673274075,168.60233918128657,5.431769594349244,180.1812865497076,4.493724939469079,188.94117647058823,8.01238948357152,191.0980392156863,7.56441008173537,193.25490196078434,6.213861301951655,193.6143790849673,7.426487665086744,139.26143790849673,31.276162528638885
167.89473684210526,4.093776101606323,168.53801169590642,5.965485581897813,178.25146198830407,4.858748271546176,185.4183006535948,2.9248274728743473,188.94117647058823,8.01238948357152,193.6143790849673,7.426487665086744,202.08006535947715,10.831271168170302,144.75028172188416,26.400532963069267
