tiempo,voltaje
2.12,0.32
2.14,0.304
2.16,0.29600000000000004
2.18,0.304
2.2,0.264
2.22,0.304
2.24,0.28800000000000003
2.26,0.256
2.28,0.264
2.3,0.248
2.32,0.256
2.34,0.264
2.36,0.272
2.38,0.264
2.4,0.248
2.42,0.256
2.44,0.256
2.46,0.248
2.48,0.256
2.5,0.23199999999999998
2.52,0.264
2.54,0.256
2.56,0.248
2.58,0.256
2.6,0.264
2.62,-0.32
2.64,-0.312
2.66,-0.304
2.68,-0.28800000000000003
2.7,-0.29600000000000004
2.72,-0.28800000000000003
2.74,-0.28800000000000003
2.76,-0.28800000000000003
2.78,-0.28
2.8,-0.248
2.82,-0.248
2.84,-0.248
2.86,-0.256
2.88,-0.272
2.9,-0.24
2.92,-0.272
2.94,-0.248
2.96,-0.256
2.98,-0.256
3.0,-0.24
3.02,-0.24
3.04,-0.248
3.06,-0.24
3.08,-0.248
3.1,-0.256
3.12,0.344
3.14,0.304
3.16,0.28800000000000003
3.18,0.272
3.2,0.28800000000000003
3.22,0.28800000000000003
3.24,0.264
3.26,0.264
3.28,0.28800000000000003
3.3,0.272
3.32,0.272
3.34,0.256
3.36,0.264
3.38,0.256
3.4,0.256
3.42,0.24
3.44,0.256
3.46,0.248
3.48,0.248
3.5,0.248
3.52,0.264
3.54,0.256
3.56,0.24
3.58,0.248
3.6,0.248
3.62,-0.29600000000000004
3.64,-0.312
3.66,-0.248
3.68,-0.29600000000000004
3.7,-0.28800000000000003
3.72,-0.264
3.74,-0.272
3.76,-0.28
3.78,-0.264
3.8,-0.272
3.82,-0.22399999999999998
3.84,-0.272
3.86,-0.24
3.88,-0.248
3.9,-0.248
3.92,-0.23199999999999998
3.94,-0.248
3.96,-0.264
3.98,-0.256
4.0,-0.256
4.02,-0.22399999999999998
4.04,-0.256
4.06,-0.264
4.08,-0.248
4.1,-0.23199999999999998
4.12,0.304
4.14,0.304
4.16,0.28
4.18,0.28
4.2,0.28
4.22,0.28800000000000003
4.24,0.28
4.26,0.256
4.28,0.28
4.3,0.256
4.32,0.28800000000000003
4.34,0.28
4.36,0.256
4.38,0.24
4.4,0.248
4.42,0.248
4.44,0.248
4.46,0.264
4.48,0.264
4.5,0.24
4.52,0.28
4.54,0.248
4.56,0.264
4.58,0.264
4.6,-0.5760000000000001
