,0,1
Res_at_0.2,170.29131246112382,3.671005701947111
Res_at_0.3,174.26739926739924,1.7451653188895673
Res_at_0.4,178.32238023414484,2.3904775053864484
Res_at_0.5,180.09803921568624,2.062585441427769
Res_at_0.6,181.99220713926593,2.0354232831519146
Res_at_0.7,182.28452919629385,2.202455931691585
Res_at_0.8,183.4182647417941,2.1537857286399538
Res_at_0.9,184.67742225095162,2.3508251095196875
