,0,1
Res_at_0.2,30807.42501019378,17364.787896693335
Res_at_0.3,21261.62877469967,11043.740290543652
Res_at_0.4,19014.567186335815,10416.028647096598
Res_at_0.5,20678.685599115946,11768.868485079103
Res_at_0.6,19080.41076639219,11862.234092312005
Res_at_0.7,16691.74018058538,9969.144548878648
Res_at_0.8,16671.886861656414,10706.133940369218
Res_at_0.9,20651.046549253984,11192.245323650352
