,0,1
Res_at_0.2,1672.107497643582,16.070614133268034
Res_at_0.3,1675.1539902078023,26.52308141218475
Res_at_0.4,1703.9458846947396,19.254839084979796
Res_at_0.5,1706.5358784022615,24.095643640777755
Res_at_0.6,1722.3583127135616,20.105427449156547
Res_at_0.7,1724.0520796512308,22.180627410912056
Res_at_0.8,1731.222348269994,25.74476078909117
Res_at_0.9,1740.0053570303146,23.160988842429703
