,0,1
Res_at_0.2,1754.9551378955048,31.11102712678723
Res_at_0.3,1815.1101684929895,19.740399344044487
Res_at_0.4,1850.3116531165315,29.068631214533347
Res_at_0.5,1872.7506775067752,24.702848594771023
Res_at_0.6,1889.1195563118426,27.254532308463567
Res_at_0.7,1899.1775382870114,25.10725223020324
Res_at_0.8,1912.9325014180383,18.96622685416843
Res_at_0.9,1926.2174864273572,20.198839669528695
